epoch,batch,loss_group:0,loss_group:1,loss_avg,acc_group:0,acc_group:1,acc_avg,objective,weight_group:0,weight_group:1,count_group:0,count_group:1,count
0,50,1.0928932428359985,1.101155400276184,1.0969413089752196,0.3578432500362396,0.3265306055545807,0.34249999999999997,1.0870490252971652,0.5008583664894104,0.49905887246131897,204.0,196.0,400
0,100,1.098797082901001,1.0941485166549683,1.096426539421082,0.3265306055545807,0.3970588445663452,0.36249999999999993,1.09645827293396,0.5017353296279907,0.49827712774276733,196.0,204.0,400
0,150,1.0959922075271606,1.0816274881362915,1.0888814806938165,0.3465346693992615,0.4444444179534912,0.3950000000000001,1.0783737277984613,0.5013895034790039,0.49849480390548706,202.0,198.0,400
0,200,1.1009528636932373,1.0803604125976562,1.0905023813247683,0.32994917035102844,0.4876847267150879,0.41,1.0909422874450685,0.5022045373916626,0.49776941537857056,197.0,203.0,400
0,250,1.1004403829574585,1.0763654708862305,1.0885235047340387,0.31683164834976196,0.5505049228668213,0.4324999999999999,1.0890690684318545,0.504770815372467,0.4953533411026001,202.0,198.0,400
0,300,1.0991727113723755,1.0666618347167969,1.0836486744880676,0.3349282443523407,0.6073299050331116,0.46499999999999997,1.072924705743789,0.5058590769767761,0.49418219923973083,209.0,191.0,400
0,350,1.1074076890945435,1.0592461824417114,1.0841698002815248,0.2995169460773468,0.6217616200447083,0.4549999999999999,1.0845563387870785,0.5091363787651062,0.4909721612930298,207.0,193.0,400
0,400,1.1049127578735352,1.0480008125305176,1.0774527478218068,0.28502407670021057,0.689119279384613,0.4799999999999998,1.0761590194702144,0.5150372385978699,0.48503026366233826,207.0,193.0,400
0,450,1.1073453426361084,1.0424683094024658,1.0744205236434932,0.32487305998802185,0.7142857909202576,0.5224999999999996,1.0761630415916439,0.5220169425010681,0.4780447483062744,197.0,203.0,400
0,500,1.107270359992981,1.041002631187439,1.075461605787277,0.2884615659713745,0.6875,0.4799999999999998,1.077167115211487,0.5296984314918518,0.4699379503726959,208.0,192.0,400
0,550,1.1152644157409668,1.03510320186615,1.078190047740936,0.2883721888065338,0.7189189195632935,0.48750000000000004,1.0790632033348084,0.53900146484375,0.4608430862426758,215.0,185.0,400
0,600,1.1108896732330322,1.020019769668579,1.0650003385543825,0.2878788113594055,0.7821781039237976,0.5374999999999999,1.072224714756012,0.5512236952781677,0.44855913519859314,198.0,202.0,400
0,650,1.1080772876739502,1.0228049755096436,1.0643754458427424,0.3384615480899811,0.741463303565979,0.5449999999999996,1.0713819050788878,0.5619086027145386,0.4381243586540222,195.0,205.0,400
0,700,1.1129170656204224,1.026200532913208,1.0676077902317047,0.2879581153392792,0.7320573329925537,0.5199999999999997,1.0740121102333076,0.5718465447425842,0.42800235748291016,191.0,209.0,400
0,750,1.115968942642212,1.008542776107788,1.0622557222843165,0.30000007152557373,0.7750000953674316,0.5374999999999998,1.0664466142654416,0.5853079557418823,0.41475188732147217,200.0,200.0,400
0,800,1.1032363176345825,1.0034509897232056,1.0538425958156583,0.3217822015285492,0.7828282713890076,0.5500000000000002,1.0264244318008424,0.5965577363967896,0.4040675759315491,202.0,198.0,400
0,850,1.1138668060302734,0.9992643594741821,1.062582222223282,0.3031674325466156,0.8044692873954773,0.5275000000000001,1.0639919638633721,0.6081480383872986,0.3920855224132538,221.0,179.0,400
0,900,1.1180810928344727,0.9898436069488525,1.0520389282703404,0.2835052013397217,0.8009709715843201,0.5499999999999997,1.0689786303043358,0.6250867247581482,0.374929815530777,194.0,206.0,400
0,950,1.1208298206329346,1.0028809309005737,1.0642143666744226,0.2740384638309479,0.7604166269302368,0.5075,1.0646292316913601,0.6356348395347595,0.3639157712459564,208.0,192.0,400
0,1000,1.1119139194488525,1.0020229816436768,1.055045346021652,0.29015547037124634,0.7439614534378052,0.5249999999999998,1.0716832029819487,0.6490645408630371,0.35136306285858154,193.0,207.0,400
0,1050,1.1096022129058838,0.9966059923171997,1.051974148750305,0.3163265287876129,0.7450979948043823,0.535,1.0577444881200788,0.6591107249259949,0.340676486492157,196.0,204.0,400
0,1100,1.1190409660339355,0.9833804965019226,1.0484973657131196,0.3072916567325592,0.8028843998908997,0.5649999999999997,1.0778595197200773,0.6719224452972412,0.32771235704421997,192.0,208.0,400
0,1150,1.1259266138076782,0.9919761419296265,1.0616304254531856,0.26442307233810425,0.7343751788139343,0.49000000000000005,1.078980158567428,0.6886789798736572,0.3113783597946167,208.0,192.0,400
0,1200,1.1265164613723755,0.9892391562461853,1.0575347208976746,0.2814069986343384,0.7711442112922668,0.5274999999999999,1.0770912694931025,0.7033556699752808,0.2968636751174927,199.0,201.0,400
0,1250,1.1292140483856201,0.9944319725036621,1.0641816532611845,0.27053144574165344,0.7512951493263245,0.5025000000000001,1.0893825614452366,0.717031717300415,0.2837502360343933,207.0,193.0,400
0,1300,1.1134661436080933,0.987201988697052,1.050333957672119,0.30500003695487976,0.7699999809265137,0.5374999999999996,1.0741363406181328,0.7300770878791809,0.26986148953437805,200.0,200.0,400
0,1350,1.1018807888031006,0.9755541682243347,1.0387177109718317,0.35999998450279236,0.8100001811981201,0.585,1.0566947078704831,0.745998740196228,0.2538529932498932,200.0,200.0,400
0,1400,1.11348557472229,0.9679653644561768,1.0359963035583495,0.32620319724082947,0.8075117468833923,0.5824999999999999,1.083841695785522,0.7578982710838318,0.2417835146188736,187.0,213.0,400
0,1450,1.1270655393600464,0.9730618000030518,1.056223819255829,0.27314814925193787,0.7663042545318604,0.5000000000000001,1.093976753950119,0.7722343802452087,0.22746054828166962,216.0,184.0,400
0,1500,1.108306646347046,0.9855591654777527,1.042329840660095,0.32972973585128784,0.7534882426261902,0.5574999999999997,1.0793221127986914,0.7844382524490356,0.21556302905082703,185.0,215.0,400
0,1550,1.1059539318084717,0.9705921411514282,1.0355658626556392,0.33333316445350647,0.8076924085617065,0.5800000000000001,1.0796716880798338,0.7955613732337952,0.20434898138046265,192.0,208.0,400
0,1600,1.1238950490951538,0.9701043963432312,1.0427704250812528,0.2698413133621216,0.7867298126220703,0.5424999999999998,1.0904318952560426,0.8083335757255554,0.1918882578611374,189.0,211.0,400
0,1650,1.0988975763320923,0.956287145614624,1.036861840486526,0.3495575189590454,0.8390803933143616,0.5624999999999996,1.073369048833847,0.819695770740509,0.18025417625904083,226.0,174.0,400
0,1700,1.1251184940338135,0.9917852878570557,1.064451794624328,0.28440362215042114,0.7362638115882874,0.4899999999999999,1.1044686567783355,0.8297914862632751,0.16988149285316467,218.0,182.0,400
0,1750,1.1189985275268555,0.9907762408256531,1.057131142616272,0.3043478727340698,0.7202073335647583,0.5049999999999998,1.0972745132446293,0.8385800123214722,0.160968616604805,207.0,193.0,400
0,1800,1.1146901845932007,0.9818243384361267,1.04061751127243,0.2994350790977478,0.7668161392211914,0.5599999999999997,1.0909185659885405,0.847141683101654,0.15304861962795258,177.0,223.0,400
0,1850,1.1377723217010498,0.9765152335166931,1.0559343981742857,0.2385786920785904,0.7980294823646545,0.5224999999999997,1.1097692215442658,0.8563535213470459,0.14405116438865662,197.0,203.0,400
0,1900,1.1181403398513794,0.9887259602546692,1.0492272615432743,0.2994651794433594,0.7511737942695618,0.5400000000000001,1.0775726094841953,0.8640110492706299,0.13604401051998138,187.0,213.0,400
0,1950,1.1264177560806274,0.9860770106315613,1.0597556900978091,0.2809523642063141,0.7789472341537476,0.5174999999999996,1.113873678445816,0.871705949306488,0.12861351668834686,210.0,190.0,400
0,2000,1.1183983087539673,0.9965868592262268,1.0611467981338507,0.2971697747707367,0.7287234663963318,0.49999999999999983,1.1045809054374691,0.8791765570640564,0.12079816311597824,212.0,188.0,400
0,2050,1.10158109664917,0.9870800971984863,1.0486244511604306,0.36279064416885376,0.7621621489524841,0.5475,1.0848584687709804,0.8860204815864563,0.11398787051439285,215.0,185.0,400
0,2100,1.1133307218551636,0.998536229133606,1.0536375129222861,0.30729156732559204,0.7403848171234131,0.5324999999999996,1.0895497386157507,0.8905105590820312,0.10952920466661453,192.0,208.0,400
0,2150,1.106963038444519,0.9889065623283386,1.0482298660278313,0.31840780377388,0.738693356513977,0.5274999999999999,1.0888122200965877,0.8959044218063354,0.10419586300849915,201.0,199.0,400
0,2200,1.1196613311767578,0.9802142977714539,1.0474975621700284,0.29015544056892395,0.7971014380455017,0.5524999999999997,1.0894849705696108,0.9011867046356201,0.09879373013973236,193.0,207.0,400
0,2250,1.11465322971344,0.9956387281417847,1.0530631256103513,0.3056994676589966,0.7729467153549194,0.5474999999999999,1.1008266949653622,0.9060401916503906,0.09404217451810837,193.0,207.0,400
0,2300,1.1192148923873901,0.9896091818809509,1.0592722713947296,0.28837209939956665,0.7675675749778748,0.5099999999999998,1.1038137888908386,0.9113092422485352,0.08861604332923889,215.0,185.0,400
0,2350,1.1326549053192139,0.9830211400985718,1.0555935776233674,0.2371133714914322,0.8058253526687622,0.5299999999999997,1.1020915777981277,0.916813850402832,0.0833355262875557,194.0,206.0,400
0,2400,1.1066653728485107,1.001865267753601,1.0516454637050634,0.34736841917037964,0.7523810267448425,0.5599999999999995,1.1032319474220278,0.9208954572677612,0.07888735830783844,190.0,210.0,400
0,2450,1.1085797548294067,0.9919456839561462,1.0493878722190857,0.3502539098262787,0.7881773710250854,0.5724999999999999,1.1017752480506893,0.9251970648765564,0.07492087781429291,197.0,203.0,400
0,2500,1.1136603355407715,1.005568027496338,1.0550203263759617,0.2950819134712219,0.751151978969574,0.5425,1.1038630127906799,0.9289107918739319,0.07097037881612778,183.0,217.0,400
0,2550,1.1097102165222168,1.0020968914031982,1.0559036564826958,0.3149999678134918,0.76500004529953,0.5399999999999998,1.0806800626218318,0.9318339824676514,0.06827115267515182,200.0,200.0,400
0,2600,1.1158844232559204,0.9915407299995422,1.0493606650829317,0.3010753393173218,0.799065351486206,0.5675000000000001,1.1090655124187465,0.9351799488067627,0.06482196599245071,186.0,214.0,400
0,2650,1.1105568408966064,1.0011789798736572,1.0536804795265196,0.3020833432674408,0.7548075914382935,0.5374999999999998,1.0842864561080932,0.9380542039871216,0.06189130246639252,192.0,208.0,400
