epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_avg,objective,weight_group:0,weight_group:1,weight_group:2,count_group:0,count_group:1,count_group:2,count
0,8,0.6371312141418457,0.6086370348930359,0.3298775851726532,0.5410194110870361,0.542553186416626,0.6064140200614929,1.0,0.6930000033378603,0.5263544528484344,0.3353945314884186,0.3343952000141144,0.33043789863586426,376.0,343.0,281.0,1000
1,8,0.4939849376678467,0.5279708504676819,0.2835475206375122,0.4379087319374085,0.7125381827354431,0.6914284825325012,1.0,0.7980000009536743,0.4358481445312499,0.3372191786766052,0.33701562881469727,0.3258132040500641,327.0,350.0,323.0,1000
2,8,0.4219784736633301,0.46056920289993286,0.2386626899242401,0.36949162387847895,0.7648809552192688,0.7596153020858765,1.0,0.8460000057220458,0.3751811881065369,0.338628888130188,0.33919382095336914,0.32216861844062805,336.0,312.0,352.0,1000
3,8,0.41619542241096497,0.41319653391838074,0.22989414632320404,0.3559439737796784,0.763005793094635,0.8065475821495056,1.0,0.853000006198883,0.35355031418800353,0.339899480342865,0.34119459986686707,0.31894710659980774,346.0,336.0,318.0,1000
4,8,0.35070765018463135,0.3975030779838562,0.21355058252811432,0.3210819227695465,0.8567072749137878,0.8235294222831726,1.0,0.8930000052452087,0.3247609767913819,0.34108084440231323,0.3431200683116913,0.31581398844718933,328.0,340.0,332.0,1000
5,8,0.3599419593811035,0.3252260088920593,0.202491894364357,0.2955726706981659,0.8287293314933777,0.8809524178504944,1.0,0.9030000052452087,0.2978881912231445,0.3423175513744354,0.34444019198417664,0.31332069635391235,362.0,294.0,344.0,1000
6,8,0.3345228433609009,0.32218846678733826,0.20199887454509735,0.2862018389701843,0.8635014891624451,0.8632218837738037,1.0,0.9090000042915345,0.2886593623161316,0.34385553002357483,0.3450402319431305,0.31108373403549194,337.0,329.0,334.0,1000
7,8,0.31089428067207336,0.3465231657028198,0.17898033559322357,0.2813415567874908,0.8692097663879395,0.8447204232215881,1.0,0.9020000042915345,0.2831918444633484,0.34473681449890137,0.3465987741947174,0.3086376190185547,367.0,322.0,311.0,1000
8,8,0.31735530495643616,0.2900519371032715,0.17882847785949707,0.2617808933258057,0.8517350554466248,0.9002848863601685,1.0,0.9180000028610229,0.2671894087791443,0.34577929973602295,0.3477417826652527,0.3064625859260559,317.0,351.0,332.0,1000
9,8,0.272665411233902,0.2702757716178894,0.19467231631278992,0.24759950685501098,0.905714213848114,0.9174041748046875,1.0,0.9390000057220459,0.24897695374488826,0.34699055552482605,0.3482925593852997,0.3047281801700592,350.0,339.0,311.0,1000
