epoch,batch,loss_group:0,loss_group:1,loss_avg,acc_group:0,acc_group:1,acc_avg,objective,weight_group:0,weight_group:1,count_group:0,count_group:1,count
0,50,0.45939287543296814,0.4722013473510742,0.4658852341771124,0.7934092879295349,0.7644882202148438,0.77875,0.4610961839556693,0.49682530760765076,0.5031704902648926,789.0,811.0,1600
0,100,0.16706086695194244,0.1474030613899231,0.1571459555625915,0.9508196711540222,0.9578686356544495,0.9543750000000003,0.156133793592453,0.49842607975006104,0.5016198754310608,793.0,807.0,1600
0,150,0.12018828839063644,0.09562509506940842,0.10827515266835688,0.9648058414459229,0.978092610836029,0.9712500000000001,0.10899777062237258,0.5014612674713135,0.49848589301109314,824.0,776.0,1600
0,200,0.06672202795743942,0.06574232131242752,0.06622971490025518,0.977387011051178,0.9875622391700745,0.9824999999999998,0.06481282941997048,0.503335177898407,0.4966634511947632,796.0,804.0,1600
0,250,0.059472717344760895,0.04424804821610451,0.05159395292401315,0.9792745113372803,0.9915459156036377,0.9856249999999999,0.05315905336290596,0.5042207837104797,0.4957442283630371,772.0,828.0,1600
0,300,0.05053311958909035,0.04154444858431816,0.04608372379094363,0.9801979064941406,0.9911616444587708,0.9856250000000001,0.04542010115459562,0.5057935118675232,0.4942055642604828,808.0,792.0,1600
0,350,0.037799425423145294,0.03040517121553421,0.03422245322726667,0.9903147220611572,0.9935400485992432,0.991875,0.03428916312754155,0.5069238543510437,0.49306532740592957,826.0,774.0,1600
0,400,0.0415787547826767,0.029350945726037025,0.03515914442017675,0.9907895922660828,0.9940476417541504,0.9925,0.03467472666874526,0.5085991024971008,0.491403192281723,760.0,840.0,1600
0,450,0.042090341448783875,0.02989780716598034,0.035849281083792435,0.9871960878372192,0.9975579977035522,0.9925,0.03599378429353236,0.5099744200706482,0.49002084136009216,781.0,819.0,1600
0,500,0.02920154668390751,0.023897875100374222,0.026490049352869388,0.9923273324966431,1.0,0.9962500000000001,0.02613121240399778,0.5108059644699097,0.48919135332107544,782.0,818.0,1600
0,550,0.03457562252879143,0.022187717258930206,0.028234560331329702,0.9935979843139648,1.0,0.9968750000000001,0.028639914197847244,0.5115067362785339,0.4884635806083679,781.0,819.0,1600
0,600,0.021684708073735237,0.019773710519075394,0.02071965346112847,0.9974747896194458,1.0,0.99875,0.020607850365340706,0.5124732851982117,0.48752933740615845,792.0,808.0,1600
0,650,0.02985898219048977,0.027819599956274033,0.028860959447920317,0.9951039552688599,1.0,0.9975000000000002,0.02929434327408671,0.5128306150436401,0.48716825246810913,817.0,783.0,1600
0,700,0.03109331801533699,0.021950839087367058,0.026459220210090277,0.9923954010009766,0.9987670183181763,0.995625,0.027282400652766214,0.5134512782096863,0.48656174540519714,789.0,811.0,1600
0,750,0.033346742391586304,0.028199898079037666,0.03061569614335895,0.992010772228241,0.9976443648338318,0.995,0.03221201710402964,0.5139206051826477,0.4860471785068512,751.0,849.0,1600
0,800,0.02417638897895813,0.02608061581850052,0.02514873649924993,0.9936141967773438,0.9963279366493225,0.995,0.02512656340375543,0.5142418146133423,0.4857594668865204,783.0,817.0,1600
0,850,0.03227890282869339,0.02092907764017582,0.02653305150568485,0.9911391735076904,1.0,0.995625,0.02625755554065107,0.5146666169166565,0.48537543416023254,790.0,810.0,1600
0,900,0.02905482053756714,0.021667080000042915,0.025480999816209073,0.9951573610305786,0.9987080097198486,0.9968750000000002,0.02437824890017509,0.5155986547470093,0.4844018220901489,826.0,774.0,1600
0,950,0.022471364587545395,0.019240854308009148,0.020807651197537778,0.9974228143692017,1.0,0.9987499999999998,0.021773187918588517,0.5161391496658325,0.4838448464870453,776.0,824.0,1600
0,1000,0.025061439722776413,0.024410104379057884,0.024744729250669478,0.9963504076004028,1.0,0.9981249999999999,0.02467915061861276,0.5164985060691833,0.4835018217563629,822.0,778.0,1600
0,1050,0.021834155544638634,0.024106062948703766,0.022985727172344924,0.9949301481246948,0.9987669587135315,0.9968749999999997,0.022752570956945408,0.5165694355964661,0.4834383726119995,789.0,811.0,1600
