epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_group:3,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_group:3,acc_avg,objective,weight_group:0,weight_group:1,weight_group:2,weight_group:3,count_group:0,count_group:1,count_group:2,count_group:3,count
10,38,0.014937426894903183,0.01237691380083561,0.010654492303729057,0.020992504432797432,0.014627688348378767,1.0,1.0,1.0,1.0,1.0,0.01404219082905304,0.24794991314411163,0.24620814621448517,0.22820475697517395,0.2776451110839844,1189.0,1220.0,1239.0,1147.0,4795
11,38,0.017899133265018463,0.012402024120092392,0.007977661676704884,0.01428387500345707,0.013229115079307583,0.9983831644058228,1.0,1.0,1.0,0.9995828988529718,0.012981986430229873,0.24814952909946442,0.24597875773906708,0.2278088927268982,0.27806901931762695,1237.0,1227.0,1145.0,1186.0,4795
12,38,0.013452554121613503,0.009593939408659935,0.009797046892344952,0.015856610611081123,0.012163024864181865,0.9991524815559387,1.0,1.0,1.0,0.9997914494264857,0.01198939005334447,0.24838049709796906,0.24582523107528687,0.22749227285385132,0.2782982289791107,1180.0,1212.0,1202.0,1201.0,4795
13,38,0.0117071233689785,0.01021428033709526,0.009988225065171719,0.014986850321292877,0.011760803644387079,1.0,1.0,1.0,1.0,1.0,0.011426926544470263,0.24841268360614777,0.24565860629081726,0.22730663418769836,0.2786288261413574,1182.0,1170.0,1202.0,1241.0,4795
14,38,0.013718854635953903,0.011538599617779255,0.009452437981963158,0.01500802394002676,0.012477179434503953,1.0,1.0,1.0,0.9991889595985413,0.9997914494264861,0.012038263224057539,0.2484782338142395,0.2455328404903412,0.22713233530521393,0.27886080741882324,1236.0,1141.0,1185.0,1233.0,4795
15,38,0.01316471491008997,0.012058055959641933,0.009592549875378609,0.014679690822958946,0.012378323999572475,1.0,1.0,1.0,0.9991803765296936,0.9997914494264857,0.011969886661912154,0.24847747385501862,0.2453826516866684,0.22690123319625854,0.279239684343338,1171.0,1204.0,1200.0,1220.0,4795
16,38,0.012771996669471264,0.011269969865679741,0.010792610235512257,0.016228798776865005,0.012778369756658274,1.0,1.0,1.0,1.0,1.0,0.012292969096316041,0.2485562264919281,0.24535436928272247,0.22667770087718964,0.27941396832466125,1206.0,1155.0,1223.0,1211.0,4795
17,38,0.013331856578588486,0.012747006490826607,0.010624105110764503,0.01229884009808302,0.012245460998216438,1.0,1.0,1.0,1.0,1.0,0.011729839884863468,0.2485998570919037,0.24526886641979218,0.22653304040431976,0.2796033024787903,1225.0,1168.0,1221.0,1181.0,4795
18,38,0.01155728381127119,0.01049727015197277,0.010870302096009254,0.013757392764091492,0.011701126687415141,1.0,1.0,1.0,1.0,1.0,0.011462636011904176,0.24863755702972412,0.2452552765607834,0.2264058142900467,0.2797017991542816,1207.0,1179.0,1164.0,1245.0,4795
19,38,0.012123110704123974,0.010826166719198227,0.011334292590618134,0.013744247145950794,0.012032388525745978,1.0,1.0,1.0,0.9992056488990784,0.9997914494264857,0.011787789882519073,0.24861474335193634,0.24510842561721802,0.22635598480701447,0.2799200713634491,1163.0,1189.0,1184.0,1259.0,4795
20,38,0.012624016031622887,0.01240488886833191,0.011741051450371742,0.014494715258479118,0.01283509223794757,1.0,1.0,1.0,1.0,1.0,0.012515484725005677,0.248617485165596,0.24505184590816498,0.22627532482147217,0.2800562083721161,1186.0,1173.0,1194.0,1242.0,4795
21,38,0.01397668942809105,0.01302116084843874,0.012321964837610722,0.014998638071119785,0.013590436727313538,1.0,1.0,1.0,1.0,1.0,0.013187829804790283,0.2486642301082611,0.2450215220451355,0.22614458203315735,0.28017112612724304,1172.0,1209.0,1182.0,1232.0,4795
22,38,0.014110741205513477,0.015051581896841526,0.012519357725977898,0.014181550592184067,0.013954633015195325,1.0,1.0,1.0,1.0,1.0,0.01346389063759255,0.2486547827720642,0.2450125813484192,0.22606520354747772,0.28027093410491943,1198.0,1214.0,1239.0,1144.0,4795
23,38,0.015088589861989021,0.013850104063749313,0.012659596279263496,0.014368164353072643,0.013983558426388739,1.0,1.0,1.0,1.0,1.0,0.013721811110629648,0.2486651986837387,0.2450251430273056,0.2260046750307083,0.28030961751937866,1179.0,1245.0,1199.0,1172.0,4795
24,38,0.01364901103079319,0.013901111669838428,0.015193324536085129,0.015575787052512169,0.014594159570325466,1.0,1.0,1.0,1.0,1.0,0.014179170204907256,0.24861106276512146,0.2449466735124588,0.22600002586841583,0.2804419696331024,1219.0,1127.0,1231.0,1218.0,4795
25,38,0.015710623934864998,0.015074080787599087,0.014605662785470486,0.015768833458423615,0.01529090133795711,1.0,1.0,1.0,1.0,1.0,0.014979978789098571,0.24864999949932098,0.2449307143688202,0.22596347332000732,0.280457079410553,1219.0,1184.0,1202.0,1190.0,4795
26,38,0.01528016198426485,0.014726081863045692,0.017184143885970116,0.017677944153547287,0.016249442261539807,1.0,1.0,1.0,1.0,1.0,0.01577498094024325,0.24860921502113342,0.24480314552783966,0.22600069642066956,0.28058740496635437,1179.0,1157.0,1230.0,1229.0,4795
27,38,0.018823733553290367,0.017199814319610596,0.01677166111767292,0.01757650636136532,0.017606862437861817,1.0,1.0,1.0,1.0,1.0,0.016978840843013984,0.24867656826972961,0.24477466940879822,0.22596675157546997,0.280584454536438,1218.0,1185.0,1152.0,1240.0,4795
28,38,0.01880498416721821,0.018742911517620087,0.017061373218894005,0.017900029197335243,0.018134471020497176,1.0,1.0,1.0,1.0,1.0,0.017596056321257093,0.24876342713832855,0.24479135870933533,0.22588025033473969,0.28056564927101135,1178.0,1248.0,1185.0,1184.0,4795
29,38,0.019685111939907074,0.01925121806561947,0.019279081374406815,0.020512506365776062,0.019704327802635077,1.0,1.0,1.0,1.0,1.0,0.019069989333249725,0.2487202286720276,0.24471548199653625,0.22588972747325897,0.28067588806152344,1206.0,1188.0,1118.0,1283.0,4795
30,38,0.0215151384472847,0.02147325687110424,0.01847948506474495,0.019322853535413742,0.020218264776922,1.0,1.0,1.0,1.0,1.0,0.01954570068619423,0.24875973165035248,0.24471962451934814,0.22584396600723267,0.2806839644908905,1222.0,1223.0,1204.0,1146.0,4795
31,38,0.020059067755937576,0.019047530367970467,0.02215380035340786,0.022488385438919067,0.020949452112859052,1.0,1.0,1.0,1.0,1.0,0.020478284054428992,0.24888767302036285,0.24479548633098602,0.2257440686225891,0.28057679533958435,1188.0,1187.0,1222.0,1198.0,4795
32,38,0.0226192157715559,0.021535523235797882,0.022949090227484703,0.021411141380667686,0.02210833875499316,1.0,1.0,1.0,1.0,1.0,0.021614217465671562,0.2488275021314621,0.24464046955108643,0.2258778065443039,0.2806550860404968,1197.0,1205.0,1136.0,1257.0,4795
33,38,0.024696534499526024,0.02393338270485401,0.023189011961221695,0.02511429972946644,0.02423450543046992,0.9991589188575745,1.0,1.0,1.0,0.9997914494264857,0.023538299949841652,0.24892067909240723,0.24462424218654633,0.2258445769548416,0.28061383962631226,1189.0,1223.0,1183.0,1200.0,4795
34,38,0.02534123882651329,0.024551842361688614,0.0257920790463686,0.02542976848781109,0.02528378059339784,1.0,1.0,1.0,1.0,1.0,0.024632381630733186,0.24894937872886658,0.24460716545581818,0.22582997381687164,0.2806188464164734,1230.0,1171.0,1206.0,1188.0,4795
35,38,0.028267739340662956,0.026704195886850357,0.027278920635581017,0.02586636319756508,0.027028988405860127,1.0,1.0,1.0,1.0,1.0,0.026294238725531462,0.24895386397838593,0.24445438385009766,0.22594299912452698,0.2806517481803894,1210.0,1198.0,1179.0,1208.0,4795
36,38,0.031616516411304474,0.029149850830435753,0.02976313792169094,0.0283708143979311,0.029742549176058876,0.9991755485534668,1.0,1.0,1.0,0.9997914494264857,0.02867211111363828,0.24908119440078735,0.2444220334291458,0.2259325236082077,0.2805691361427307,1213.0,1200.0,1225.0,1157.0,4795
37,38,0.035457439720630646,0.031655315309762955,0.031126275658607483,0.03308001905679703,0.032837228699197855,0.9983592629432678,1.0,1.0,0.9991482496261597,0.9993743482794575,0.03189132205823415,0.24924737215042114,0.2443331629037857,0.22590884566307068,0.28051671385765076,1219.0,1192.0,1210.0,1174.0,4795
38,38,0.04092516377568245,0.03542562946677208,0.035800281912088394,0.042169239372015,0.03858176964773129,0.9975287914276123,1.0,1.0,0.9966273903846741,0.9985401459854012,0.03776400269740441,0.2494402378797531,0.2441018521785736,0.22571778297424316,0.2807340621948242,1214.0,1169.0,1226.0,1186.0,4795
39,38,0.044396255165338516,0.03732537478208542,0.03880630433559418,0.0560808964073658,0.04429286159536141,0.9958367347717285,0.9991401433944702,1.0,0.991896390914917,0.9966631908237746,0.04323684751630078,0.24934877455234528,0.24370890855789185,0.22549213469028473,0.2814606726169586,1201.0,1163.0,1197.0,1234.0,4795
40,38,0.04956583306193352,0.03937850520014763,0.036948323249816895,0.042755234986543655,0.04215265560324173,0.9933610558509827,0.9991796612739563,1.0,0.9974337220191956,0.9974973931178313,0.04115654097421325,0.24986335635185242,0.24334906041622162,0.22489649057388306,0.2818893790245056,1205.0,1219.0,1202.0,1169.0,4795
41,38,0.045547373592853546,0.042716942727565765,0.03506317734718323,0.04086711257696152,0.041073611718180046,0.9983305335044861,0.9984164834022522,1.0,0.997359037399292,0.9985401459854016,0.04051031218113318,0.2502770721912384,0.24320344626903534,0.2245115041732788,0.28202351927757263,1198.0,1263.0,1198.0,1136.0,4795
42,38,0.053259409964084625,0.045310959219932556,0.045307621359825134,0.053636256605386734,0.04937839417857224,0.9932771325111389,0.996710479259491,0.9966159462928772,0.9925435185432434,0.9947862356621479,0.04839083235069909,0.2507747411727905,0.24329616129398346,0.22396127879619598,0.2819753587245941,1190.0,1216.0,1182.0,1207.0,4795
43,38,0.06049380451440811,0.04740133881568909,0.04636002704501152,0.05314556509256363,0.05179143391075672,0.9908180236816406,0.9975349307060242,0.9991829991340637,0.9939446449279785,0.9954118875194267,0.051100689962086776,0.25150880217552185,0.24271705746650696,0.22361405193805695,0.2821628451347351,1198.0,1217.0,1224.0,1156.0,4795
44,38,0.066839799284935,0.048244062811136246,0.046133674681186676,0.055815599858760834,0.05432821747004925,0.987922728061676,0.9991748929023743,1.0,0.9929699897766113,0.9949947859373283,0.053320312917978355,0.2522924244403839,0.24241241812705994,0.22284437716007233,0.28245386481285095,1242.0,1212.0,1203.0,1138.0,4795
45,38,0.05860590562224388,0.04853872209787369,0.04743599891662598,0.059373728930950165,0.053408402735920985,0.9923985600471497,0.9948716759681702,1.0,0.9940829277038574,0.9954118870843562,0.05267023258027743,0.25272199511528015,0.24190692603588104,0.22247016429901123,0.2828928530216217,1184.0,1170.0,1258.0,1183.0,4795
46,38,0.06661325693130493,0.06587286293506622,0.05062625929713249,0.06904859840869904,0.06315361516738588,0.9911004900932312,0.9941126108169556,1.0,0.9875415563583374,0.9931178310740354,0.0621389115207884,0.253083735704422,0.24183443188667297,0.22146368026733398,0.2836148738861084,1236.0,1189.0,1166.0,1204.0,4795
47,38,0.07627216726541519,0.06587518006563187,0.05404692143201828,0.08378445357084274,0.06994840036980551,0.9836065769195557,0.9895833134651184,0.9983726739883423,0.9832494854927063,0.9887382690302401,0.0698136807847632,0.2532847821712494,0.24169597029685974,0.2205210030078888,0.28448382019996643,1220.0,1152.0,1229.0,1194.0,4795
48,38,0.06131083518266678,0.04948437586426735,0.05505869537591934,0.07148343324661255,0.05944728810142053,0.9932146668434143,0.999126672744751,1.0,0.9934479594230652,0.9964546399519266,0.05817588248112405,0.2536145746707916,0.24076804518699646,0.21947085857391357,0.2861544191837311,1179.0,1145.0,1250.0,1221.0,4795
49,38,0.06462141871452332,0.05835730955004692,0.055057525634765625,0.06378941982984543,0.06043838744009997,0.9948716163635254,0.9958229660987854,1.0,0.9934480786323547,0.9960375391032329,0.059276287082089374,0.25387927889823914,0.24037016928195953,0.21910692751407623,0.2866423428058624,1170.0,1197.0,1207.0,1221.0,4795
50,38,0.09005236625671387,0.07481442391872406,0.06402212381362915,0.08890790492296219,0.07950423553321859,0.9821123480796814,0.9916456937789917,0.997474730014801,0.9862459301948547,0.9893639204524481,0.0781208672305342,0.25448545813560486,0.2400745004415512,0.21819761395454407,0.287274032831192,1174.0,1197.0,1188.0,1236.0,4795
51,38,0.0858137235045433,0.07550322264432907,0.06152994930744171,0.08979050815105438,0.07820659339334719,0.9850994348526001,0.9905498623847961,1.0,0.9851972460746765,0.9901981230448387,0.07751706333304599,0.2551755905151367,0.23954518139362335,0.21699297428131104,0.28832200169563293,1208.0,1164.0,1207.0,1216.0,4795
52,38,0.08484651148319244,0.07408040016889572,0.05819022282958031,0.08190729469060898,0.07480862315460586,0.985012412071228,0.9958332180976868,1.0,0.9883913397789001,0.9922836287799789,0.07368758157812391,0.25598058104515076,0.23935995995998383,0.215469092130661,0.2891974151134491,1201.0,1200.0,1188.0,1206.0,4795
53,38,0.08042145520448685,0.06706957519054413,0.05883220210671425,0.07542098313570023,0.07071112591513004,0.9920192360877991,0.9991596341133118,0.9991229176521301,0.9909241795539856,0.9952033365108421,0.06971107472406314,0.25681623816490173,0.23923736810684204,0.21435990929603577,0.2896009385585785,1253.0,1190.0,1140.0,1212.0,4795
54,38,0.0810922235250473,0.07698191702365875,0.06510467827320099,0.09270121902227402,0.07902910603565765,0.988215446472168,0.9933165311813354,0.9991623759269714,0.9835526943206787,0.9910323253388947,0.07871836407869524,0.25726693868637085,0.23903636634349823,0.21309074759483337,0.2905992567539215,1188.0,1197.0,1194.0,1216.0,4795
55,38,0.08954326063394547,0.08160925656557083,0.07303706556558609,0.09032528102397919,0.08353421196605662,0.9841690063476562,0.9926828742027283,0.9958745837211609,0.9868422150611877,0.9899895721729901,0.0819766569000837,0.2575788199901581,0.2386113405227661,0.21232734620571136,0.29149019718170166,1137.0,1230.0,1212.0,1216.0,4795
56,38,0.09381084889173508,0.08292590081691742,0.08221561461687088,0.09800262749195099,0.08924406100456857,0.9822485446929932,0.9948936104774475,0.9959149956703186,0.9843363165855408,0.9893639204524481,0.08822330123627399,0.25805559754371643,0.2380230873823166,0.21128793060779572,0.2926497757434845,1183.0,1175.0,1224.0,1213.0,4795
57,38,0.10114607959985733,0.09063299000263214,0.0744253545999527,0.10262541472911835,0.0922396419241605,0.9844558835029602,0.9902833700180054,0.9983050227165222,0.9787232875823975,0.9879040664378497,0.09128735124816235,0.2587113380432129,0.23779363930225372,0.21036428213119507,0.2931457757949829,1158.0,1235.0,1180.0,1222.0,4795
58,38,0.10462643206119537,0.08666729927062988,0.07769020646810532,0.10352292656898499,0.09337413890891327,0.9778143167495728,0.9975309371948242,0.9973752498626709,0.9836065173149109,0.988946819603754,0.09256497006533164,0.2598116993904114,0.23713473975658417,0.20890647172927856,0.29415977001190186,1217.0,1215.0,1143.0,1220.0,4795
59,38,0.09752047806978226,0.08903422206640244,0.07748956233263016,0.11066985875368118,0.09378118452706354,0.9879828095436096,0.9958780407905579,1.0,0.9796581864356995,0.9908237747653805,0.09246018606629437,0.26000455021858215,0.2368663251399994,0.20754709839820862,0.29559844732284546,1165.0,1213.0,1188.0,1229.0,4795
60,38,0.09886234998703003,0.08771493285894394,0.07492877542972565,0.10839026421308517,0.09249379681471863,0.9878934621810913,0.994727611541748,1.0,0.9841136932373047,0.9916579771961734,0.09325864380138138,0.2603383958339691,0.2361399382352829,0.20634089410305023,0.2971923053264618,1239.0,1138.0,1222.0,1196.0,4795
61,38,0.11656016856431961,0.10841770470142365,0.09546943008899689,0.12633617222309113,0.11175478946367068,0.9739716649055481,0.9855073094367981,0.9942005276679993,0.974673330783844,0.9820646503794555,0.11094037193389333,0.26084691286087036,0.23566605150699615,0.20484867691993713,0.2986387312412262,1191.0,1173.0,1207.0,1224.0,4795
62,38,0.11724014580249786,0.10822824388742447,0.08905370533466339,0.12641030550003052,0.11001135346570033,0.9726142287254333,0.9922212958335876,0.9983948469161987,0.9738838076591492,0.9843587066881102,0.11050172654816702,0.2609499990940094,0.23557861149311066,0.20297938585281372,0.3005078434944153,1205.0,1157.0,1246.0,1187.0,4795
63,38,0.15909871459007263,0.1318345069885254,0.0950883999466896,0.15491332113742828,0.13556243797474785,0.9598661661148071,0.9740470051765442,0.994823157787323,0.9577464461326599,0.9714285712669738,0.1355825387772728,0.2622987627983093,0.2351263165473938,0.20066943764686584,0.30189433693885803,1196.0,1233.0,1159.0,1207.0,4795
64,38,0.13363027572631836,0.12345800548791885,0.09504223614931107,0.1550232470035553,0.12699569894915708,0.9662827849388123,0.9835781455039978,0.9974958896636963,0.962418258190155,0.9772679874869655,0.12863198319552963,0.2630593180656433,0.23462527990341187,0.1976374238729477,0.3046572506427765,1216.0,1157.0,1198.0,1224.0,4795
65,38,0.13617943227291107,0.118319571018219,0.10185114294290543,0.13741326332092285,0.12356572849782838,0.968802809715271,0.9842324256896973,0.9949108362197876,0.9689794778823853,0.9791449423502583,0.12301702365139353,0.26409080624580383,0.2340138703584671,0.19557598233222961,0.3063182532787323,1186.0,1205.0,1179.0,1225.0,4795
66,38,0.13367784023284912,0.11843347549438477,0.09710829704999924,0.13835357129573822,0.12187898132767495,0.9698313474655151,0.9889065027236938,0.9991510510444641,0.975570023059845,0.9835245043940541,0.12244369249336415,0.2648039758205414,0.23336176574230194,0.19374796748161316,0.3081359565258026,1127.0,1262.0,1178.0,1228.0,4795
67,38,0.12592288851737976,0.1156812235713005,0.09954751282930374,0.14104916155338287,0.12071152886024233,0.9765298366546631,0.9907251596450806,1.0,0.9714519381523132,0.9845672572616245,0.12170647281737722,0.2653597295284271,0.23299726843833923,0.19197587668895721,0.3096689283847809,1193.0,1186.0,1190.0,1226.0,4795
68,38,0.17325472831726074,0.14439086616039276,0.11508288234472275,0.15347075462341309,0.14651941553892509,0.9508473873138428,0.9767813682556152,0.9906858801841736,0.9645569920539856,0.9708029194096952,0.14653758576471937,0.26712751388549805,0.23215670883655548,0.18961399793624878,0.3110576570034027,1180.0,1249.0,1181.0,1185.0,4795
69,38,0.14327751100063324,0.1319614052772522,0.10530214756727219,0.1435624361038208,0.13098784232661675,0.9659466743469238,0.9829269647598267,0.9983249306678772,0.9657241702079773,0.9783107400562019,0.13129708865138862,0.26838088035583496,0.23172439634799957,0.18785658478736877,0.312053382396698,1204.0,1230.0,1194.0,1167.0,4795
70,38,0.1463143527507782,0.12615619599819183,0.09988003969192505,0.14431507885456085,0.1293608864075946,0.9653751850128174,0.9886549115180969,0.9991408586502075,0.9695948362350464,0.9806047969366637,0.13052266366911885,0.2693612575531006,0.2311936616897583,0.18577365577220917,0.3137195110321045,1213.0,1234.0,1164.0,1184.0,4795
71,38,0.13065481185913086,0.12378132343292236,0.11753402650356293,0.1606481820344925,0.13300096735715614,0.9745978116989136,0.9851399064064026,0.9960784316062927,0.9623430371284485,0.9797705943691347,0.1327417765282739,0.2700369358062744,0.2306622415781021,0.18396398425102234,0.3153875768184662,1181.0,1144.0,1275.0,1195.0,4795
72,38,0.14094603061676025,0.11620164662599564,0.11221165955066681,0.12673842906951904,0.12400370299256752,0.9688013195991516,0.9888794422149658,0.9991974830627441,0.9802066087722778,0.9843587069864441,0.12281069205500911,0.270773321390152,0.22967959940433502,0.18270103633403778,0.31688618659973145,1218.0,1169.0,1246.0,1162.0,4795
73,38,0.1354674994945526,0.11927302181720734,0.10990352928638458,0.14083078503608704,0.12626286309845633,0.9750414490699768,0.9932829141616821,0.9967213273048401,0.9746192693710327,0.9849843587069866,0.1264796912219527,0.27174270153045654,0.22870677709579468,0.18183797597885132,0.3177323639392853,1202.0,1191.0,1220.0,1182.0,4795
74,38,0.16501104831695557,0.1547151356935501,0.11989015340805054,0.1719321459531784,0.1531497311386998,0.9544717073440552,0.9734659790992737,0.988869845867157,0.9571790099143982,0.968300313099333,0.15249880588340564,0.27244463562965393,0.22845935821533203,0.18019941449165344,0.31891682744026184,1230.0,1206.0,1168.0,1191.0,4795
75,38,0.17168471217155457,0.1533568650484085,0.13278095424175262,0.17293572425842285,0.15727813137584487,0.9585366249084473,0.9744898676872253,0.9880762696266174,0.9557914733886719,0.9695516159686112,0.15692733199616296,0.27315980195999146,0.2278444766998291,0.1779823899269104,0.3210570514202118,1230.0,1176.0,1258.0,1131.0,4795
76,38,0.1680847853422165,0.14499306678771973,0.11959421634674072,0.1604289412498474,0.14881970032785433,0.959003210067749,0.9812397360801697,0.9955870509147644,0.9672818183898926,0.975391032163741,0.14915292990530868,0.2743116319179535,0.22760716080665588,0.17617011070251465,0.321953684091568,1244.0,1226.0,1133.0,1192.0,4795
77,38,0.15545928478240967,0.1369674801826477,0.11009328812360764,0.15312080085277557,0.1395829553027347,0.9655172824859619,0.9876236915588379,0.9973284602165222,0.9653719067573547,0.9785192910647864,0.14043982801521906,0.2764713764190674,0.22742745280265808,0.1736685037612915,0.322444885969162,1276.0,1212.0,1123.0,1184.0,4795
78,38,0.14229518175125122,0.1231846883893013,0.12011288106441498,0.14693206548690796,0.13318817880280445,0.9710023403167725,0.9899244904518127,0.9966499209403992,0.9725685119628906,0.9824817519615542,0.1341701979681896,0.27719566226005554,0.22661060094833374,0.17214898765087128,0.324044793844223,1207.0,1191.0,1194.0,1203.0,4795
79,38,0.13544747233390808,0.12662670016288757,0.12180817872285843,0.14059039950370789,0.13120663557143356,0.9723618030548096,0.9891121983528137,0.9974598288536072,0.9763458967208862,0.9837330552659018,0.13110986972719085,0.27763476967811584,0.22546851634979248,0.1714743971824646,0.3254367709159851,1194.0,1194.0,1181.0,1226.0,4795
80,38,0.15757805109024048,0.13985580205917358,0.1214238703250885,0.18344168365001678,0.15027996936232252,0.965400755405426,0.9825291037559509,0.9951021671295166,0.9551985263824463,0.974765380306463,0.15350583945872015,0.2776569128036499,0.2244301289319992,0.1702657788991928,0.32768869400024414,1185.0,1202.0,1225.0,1183.0,4795
81,38,0.1576300412416458,0.15292051434516907,0.1337292492389679,0.1810818612575531,0.15673139236082745,0.9644096493721008,0.9776120185852051,0.9957553744316101,0.9507546424865723,0.9718456725507387,0.15784968241847222,0.2772543430328369,0.22388774156570435,0.1680772453546524,0.3308057188987732,1152.0,1206.0,1178.0,1259.0,4795
82,38,0.15955860912799835,0.15992486476898193,0.1274155229330063,0.17407214641571045,0.155087304628057,0.9601694345474243,0.976549506187439,0.9942716360092163,0.9633027911186218,0.9737226277372265,0.1562826770438392,0.27756866812705994,0.22323940694332123,0.1663573682308197,0.33284932374954224,1180.0,1194.0,1222.0,1199.0,4795
83,38,0.1559160351753235,0.14486083388328552,0.12561577558517456,0.1644280105829239,0.14774197659477575,0.9647058844566345,0.9782788157463074,0.9949875473976135,0.9628405570983887,0.9751824817518249,0.14855701172563154,0.2777984142303467,0.22304381430149078,0.16447797417640686,0.3347001373767853,1190.0,1197.0,1197.0,1211.0,4795
84,38,0.1739286333322525,0.1480191946029663,0.13104787468910217,0.15688523650169373,0.15245130816795027,0.958823561668396,0.9817578196525574,0.9916248321533203,0.9701244831085205,0.975599582898853,0.15242007030280966,0.2796145975589752,0.2219473272562027,0.16307416558265686,0.335405558347702,1190.0,1206.0,1194.0,1205.0,4795
85,38,0.15885387361049652,0.144232839345932,0.1261877715587616,0.17145992815494537,0.15065933546756433,0.9654300212860107,0.9778156280517578,0.9914385080337524,0.963750958442688,0.9743482791594346,0.1528375629961055,0.28048619627952576,0.22138869762420654,0.16158929467201233,0.3365074098110199,1186.0,1172.0,1168.0,1269.0,4795
86,38,0.1706959307193756,0.15456224977970123,0.1253824681043625,0.16511937975883484,0.15379417464525527,0.9580593109130859,0.9804559946060181,0.9942196607589722,0.9605261087417603,0.9735140771637123,0.15466177285152627,0.28157398104667664,0.22093787789344788,0.1599501073360443,0.3375791013240814,1216.0,1228.0,1211.0,1140.0,4795
87,38,0.16406384110450745,0.15296199917793274,0.12501260638237,0.17012722790241241,0.15340272827429377,0.9653422832489014,0.9762489199638367,0.9965337514877319,0.9636218547821045,0.9751824818885615,0.15506783633398682,0.2821756899356842,0.2207530289888382,0.157949760556221,0.3391578495502472,1183.0,1221.0,1154.0,1237.0,4795
88,38,0.15412072837352753,0.15185901522636414,0.13255038857460022,0.15680909156799316,0.14893545600681785,0.9637929797172546,0.9779412746429443,0.9923599362373352,0.9635037183761597,0.9743482794577685,0.14752392677495083,0.28238174319267273,0.22065313160419464,0.15655772387981415,0.3404427170753479,1160.0,1224.0,1178.0,1233.0,4795
