epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_avg,objective,weight_group:0,weight_group:1,weight_group:2,count_group:0,count_group:1,count_group:2,count
0,8,0.7018460631370544,0.5604206323623657,0.5467880368232727,0.6019635224342346,0.49847090244293213,0.7347559928894043,0.7478260397911072,0.6620000014305114,0.603453697681427,0.3348059356212616,0.33274802565574646,0.33254164457321167,327.0,328.0,345.0,1000
1,8,0.7024052143096924,0.49008336663246155,0.4778463840484619,0.5564992947578431,0.5692771673202515,0.8358209133148193,0.8738738894462585,0.7600000038146972,0.5571593370437622,0.33803197741508484,0.3311745822429657,0.33076900243759155,332.0,335.0,333.0,1000
2,8,0.6857997179031372,0.45957231521606445,0.43816137313842773,0.5317263145446778,0.5977010726928711,0.8898550868034363,0.9120520353317261,0.7950000004768372,0.5321738214492798,0.3423190712928772,0.32939085364341736,0.3284161388874054,348.0,345.0,307.0,1000
3,8,0.7055583000183105,0.4259406626224518,0.4245939254760742,0.5127180922031404,0.5833332538604736,0.9273256063461304,0.9186047315597534,0.8170000019073487,0.5179964017868043,0.34696319699287415,0.3271547257900238,0.32569620013237,312.0,344.0,344.0,1000
4,8,0.7247893810272217,0.41498997807502747,0.4032858908176422,0.5178859009742737,0.5930233001708984,0.956140398979187,1.0,0.8450000023841858,0.5186153326034546,0.35221466422080994,0.3246270716190338,0.3230268955230713,344.0,342.0,314.0,1000
5,8,0.6959686875343323,0.4088536202907562,0.3905101418495178,0.49893515157699586,0.6257484555244446,0.9484240412712097,0.9495267868041992,0.8410000047683716,0.5056866693496704,0.3581041097640991,0.32190531492233276,0.31989896297454834,334.0,349.0,317.0,1000
6,8,0.6948345303535461,0.3907872438430786,0.4058646857738495,0.4883741397857666,0.625,0.9576271176338196,0.9561402797698975,0.8560000038146973,0.5060322799682617,0.3633994460105896,0.31927961111068726,0.31734997034072876,304.0,354.0,342.0,1000
7,8,0.6780657172203064,0.38377565145492554,0.41942429542541504,0.4945993905067444,0.6458333134651184,0.9513677954673767,0.8716418743133545,0.8220000052452088,0.5045101175308229,0.3689252436161041,0.3161076605319977,0.3149440288543701,336.0,329.0,335.0,1000
8,8,0.6905032396316528,0.36731451749801636,0.40325629711151123,0.4824168591499329,0.6309148073196411,0.9546827077865601,0.9147727489471436,0.8380000019073486,0.49833905792236327,0.3739710748195648,0.3130684196949005,0.3128771185874939,317.0,331.0,352.0,1000
9,8,0.6759718060493469,0.3808649182319641,0.43334662914276123,0.4956612145900727,0.6554878950119019,0.9270516633987427,0.8804664611816406,0.822000006198883,0.5084023656845092,0.3794569969177246,0.3098408579826355,0.31060460209846497,328.0,329.0,343.0,1000
10,8,0.6295373439788818,0.35341620445251465,0.4233091473579407,0.4716762111186982,0.7034883499145508,0.9566563963890076,0.8498498797416687,0.8340000052452088,0.4814798817634582,0.3843492865562439,0.3064606189727783,0.3092120289802551,344.0,323.0,333.0,1000
11,8,0.6599105596542358,0.3647937476634979,0.40177279710769653,0.47660055327415457,0.6686567068099976,0.9587302207946777,0.8885714411735535,0.8370000038146974,0.49032481932640076,0.38924920558929443,0.3034944236278534,0.30718696117401123,335.0,315.0,350.0,1000
12,8,0.6357522010803223,0.391101598739624,0.4150298833847046,0.4761053519248963,0.6751593351364136,0.9360465407371521,0.888888955116272,0.8380000061988832,0.4933185231685638,0.3938421607017517,0.30089619755744934,0.3052912950515747,314.0,344.0,342.0,1000
13,8,0.6301175951957703,0.36749470233917236,0.4033718407154083,0.4585041751861572,0.7056856155395508,0.9376770257949829,0.8706896305084229,0.8450000038146972,0.48227702379226683,0.3984246850013733,0.29818713665008545,0.3034430742263794,299.0,353.0,348.0,1000
14,8,0.634830117225647,0.3614598214626312,0.4262728691101074,0.47144253945350656,0.6666667461395264,0.9375000596046448,0.8717201352119446,0.8280000038146974,0.4904683089256287,0.40332406759262085,0.2951835095882416,0.3014906048774719,321.0,336.0,343.0,1000
15,8,0.6145291924476624,0.367775559425354,0.418616384267807,0.46940033984184265,0.6900585293769836,0.9592477679252625,0.8554571866989136,0.8320000033378601,0.4844419534206391,0.40792417526245117,0.2923986315727234,0.2997353672981262,342.0,319.0,339.0,1000
16,8,0.6765394806861877,0.3749820590019226,0.43613114953041077,0.49503370523452767,0.6837348937988281,0.9269005656242371,0.8435583114624023,0.8190000009536743,0.5180585517883302,0.4124259948730469,0.2894482910633087,0.2981412708759308,332.0,342.0,326.0,1000
17,8,0.5347094535827637,0.3795909881591797,0.43495413661003113,0.449781103849411,0.7754490971565247,0.8982035517692566,0.8463855385780334,0.8400000047683716,0.46101531600952145,0.41619399189949036,0.28675535321235657,0.2970822751522064,334.0,334.0,332.0,1000
18,8,0.6879292130470276,0.3769753873348236,0.42704540491104126,0.5016102833747863,0.6379310488700867,0.9228395223617554,0.8536585569381714,0.8010000047683716,0.5222643876075745,0.4204176068305969,0.28414496779441833,0.2955125570297241,348.0,324.0,328.0,1000
19,8,0.5995917320251465,0.36557167768478394,0.4394087493419647,0.46412103676795957,0.6848874092102051,0.947058916091919,0.873925507068634,0.8400000047683716,0.48819059967994693,0.4247034788131714,0.2812687158584595,0.29392415285110474,311.0,340.0,349.0,1000
20,8,0.5710139870643616,0.35851582884788513,0.438538134098053,0.45446522569656367,0.7323077321052551,0.952802300453186,0.8571428656578064,0.8490000057220459,0.47207296371459956,0.4284229278564453,0.2786106467247009,0.29302161931991577,325.0,339.0,336.0,1000
21,8,0.6681885719299316,0.37590956687927246,0.45026570558547974,0.4975272073745728,0.6420118808746338,0.8845070600509644,0.8143322467803955,0.781000002861023,0.5223081679344178,0.43282902240753174,0.2756217122077942,0.29155775904655457,338.0,355.0,307.0,1000
22,8,0.645543098449707,0.37528541684150696,0.45817095041275024,0.4874302859306336,0.638436496257782,0.923753559589386,0.7954544425010681,0.7910000033378599,0.5165531969070435,0.4374053180217743,0.2724620997905731,0.2902088463306427,307.0,341.0,352.0,1000
23,8,0.6225907206535339,0.3938634395599365,0.4749404191970825,0.4981053075790406,0.6973294019699097,0.9146342277526855,0.8149253129959106,0.8080000028610229,0.5173433809280396,0.44106701016426086,0.2698304355144501,0.2890990674495697,337.0,328.0,335.0,1000
24,8,0.6398757696151733,0.3747706413269043,0.46714773774147034,0.4960134148597718,0.6608186960220337,0.9266055226325989,0.7915407419204712,0.791000002861023,0.5192730860710144,0.4452557861804962,0.266878604888916,0.287867933511734,342.0,327.0,331.0,1000
25,8,0.6222147345542908,0.364187628030777,0.484567254781723,0.4916771664619446,0.6733524203300476,0.9294116497039795,0.8070738911628723,0.8020000004768373,0.5137132501602173,0.44920679926872253,0.26375293731689453,0.2870578169822693,349.0,340.0,311.0,1000
26,8,0.6321938037872314,0.3870258927345276,0.46793243288993835,0.49764600849151613,0.6666666865348816,0.9065420627593994,0.8117647171020508,0.7930000052452089,0.5214720406532288,0.4529654085636139,0.26081401109695435,0.28616464138031006,339.0,321.0,340.0,1000
