epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_group:3,loss_group:4,loss_group:5,loss_group:6,loss_group:7,loss_group:8,loss_group:9,loss_group:10,loss_group:11,loss_group:12,loss_group:13,loss_group:14,loss_group:15,loss_group:16,loss_group:17,loss_group:18,loss_group:19,loss_group:20,loss_group:21,loss_group:22,loss_avg,mse_group:0,mse_group:1,mse_group:2,mse_group:3,mse_group:4,mse_group:5,mse_group:6,mse_group:7,mse_group:8,mse_group:9,mse_group:10,mse_group:11,mse_group:12,mse_group:13,mse_group:14,mse_group:15,mse_group:16,mse_group:17,mse_group:18,mse_group:19,mse_group:20,mse_group:21,mse_group:22,mse_avg,objective,alpha_group:0,alpha_group:1,alpha_group:2,alpha_group:3,alpha_group:4,alpha_group:5,alpha_group:6,alpha_group:7,alpha_group:8,alpha_group:9,alpha_group:10,alpha_group:11,alpha_group:12,alpha_group:13,alpha_group:14,alpha_group:15,alpha_group:16,alpha_group:17,alpha_group:18,alpha_group:19,alpha_group:20,alpha_group:21,alpha_group:22,count_group:0,count_group:1,count_group:2,count_group:3,count_group:4,count_group:5,count_group:6,count_group:7,count_group:8,count_group:9,count_group:10,count_group:11,count_group:12,count_group:13,count_group:14,count_group:15,count_group:16,count_group:17,count_group:18,count_group:19,count_group:20,count_group:21,count_group:22,count
0,50,nan,nan,nan,6.144112586975098,nan,0.4603745639324188,nan,0.9159550666809082,nan,1.6735094785690308,0.5221217274665833,0.40535449981689453,nan,0.6284587979316711,1.870059609413147,nan,1.011334776878357,nan,nan,0.6249340176582336,0.9097064733505249,1.8762918710708618,0.6620768308639526,1.3815284445881837,nan,nan,nan,6.144112586975098,nan,0.4603745639324188,nan,0.9159550666809082,nan,1.6735094785690308,0.5221217274665833,0.40535449981689453,nan,0.6284587979316711,1.870059609413147,nan,1.011334776878357,nan,nan,0.6249340176582336,0.9097064733505249,1.8762918710708618,0.6620768308639526,1.3815284445881837,1.339965116679668,nan,nan,nan,0.08398859947919846,nan,0.07532389461994171,nan,0.07691862434148788,nan,0.07487031817436218,0.07502787560224533,0.07492340356111526,nan,0.0757707953453064,0.07921471446752548,nan,0.07606719434261322,nan,nan,0.07547727227210999,0.07610255479812622,0.08058509975671768,0.07577783614397049,0.0,0.0,0.0,134.0,0.0,121.0,0.0,138.0,0.0,107.0,140.0,133.0,0.0,113.0,111.0,0.0,131.0,0.0,0.0,112.0,117.0,124.0,119.0,1600
0,100,nan,nan,nan,0.3746553659439087,nan,0.2610797882080078,nan,0.45058146119117737,nan,0.44988054037094116,0.28183630108833313,0.22852492332458496,nan,0.3883844017982483,0.49193039536476135,nan,0.4618697762489319,nan,nan,0.2789930999279022,0.25759127736091614,0.3961261510848999,0.4568842947483063,0.36940154552459714,nan,nan,nan,0.3746553659439087,nan,0.2610797882080078,nan,0.45058146119117737,nan,0.44988054037094116,0.28183630108833313,0.22852492332458496,nan,0.3883844017982483,0.49193039536476135,nan,0.4618697762489319,nan,nan,0.2789930999279022,0.25759127736091614,0.3961261510848999,0.4568842947483063,0.36940154552459714,0.3533121824264525,nan,nan,nan,0.0844426304101944,nan,0.07488864660263062,nan,0.07746067643165588,nan,0.07445835322141647,0.07452541589736938,0.07419104129076004,nan,0.07532286643981934,0.08034361153841019,nan,0.07652635872364044,nan,nan,0.0749736949801445,0.07528320699930191,0.08144526183605194,0.07612134516239166,0.0,0.0,0.0,144.0,0.0,130.0,0.0,134.0,0.0,126.0,117.0,122.0,0.0,140.0,117.0,0.0,125.0,0.0,0.0,114.0,100.0,124.0,107.0,1600
0,150,nan,nan,nan,0.33097347617149353,nan,0.25705212354660034,nan,0.354208379983902,nan,0.49857795238494873,0.3092072308063507,0.2428886890411377,nan,0.24836990237236023,0.5965785980224609,nan,0.4184156358242035,nan,nan,0.16351310908794403,0.30383554100990295,0.28145211935043335,0.48469042778015137,0.3543534624576569,nan,nan,nan,0.33097347617149353,nan,0.25705212354660034,nan,0.354208379983902,nan,0.49857795238494873,0.3092072308063507,0.2428886890411377,nan,0.24836990237236023,0.5965785980224609,nan,0.4184156358242035,nan,nan,0.16351310908794403,0.30383554100990295,0.28145211935043335,0.48469042778015137,0.3543534624576569,0.325143450051546,nan,nan,nan,0.08430202305316925,nan,0.0744057223200798,nan,0.07797618955373764,nan,0.07508229464292526,0.07438036054372787,0.07345728576183319,nan,0.07503293454647064,0.08084364980459213,nan,0.07671072334051132,nan,nan,0.07470402121543884,0.07446600496768951,0.08181153237819672,0.07681594789028168,0.0,0.0,0.0,124.0,0.0,124.0,0.0,123.0,0.0,143.0,119.0,103.0,0.0,105.0,141.0,0.0,127.0,0.0,0.0,118.0,122.0,118.0,133.0,1600
0,200,nan,nan,nan,0.378822922706604,nan,0.28301453590393066,nan,0.34626680612564087,nan,0.3578909933567047,0.24590489268302917,0.2305181622505188,nan,0.32763829827308655,0.5355462431907654,nan,0.3693399429321289,nan,nan,0.16203531622886658,0.3005713224411011,0.2800079882144928,0.3907991349697113,0.3251228201389312,nan,nan,nan,0.378822922706604,nan,0.28301453590393066,nan,0.34626680612564087,nan,0.3578909933567047,0.24590489268302917,0.2305181622505188,nan,0.32763829827308655,0.5355462431907654,nan,0.3693399429321289,nan,nan,0.16203531622886658,0.3005713224411011,0.2800079882144928,0.3907991349697113,0.3251228201389312,0.2868055599927903,nan,nan,nan,0.08440230786800385,nan,0.07398995012044907,nan,0.07827115803956985,nan,0.07532949000597,0.07427887618541718,0.07315714657306671,nan,0.0745437890291214,0.08170580118894577,nan,0.07701574265956879,nan,nan,0.07436859607696533,0.07385575026273727,0.08168643712997437,0.0773925632238388,0.0,0.0,0.0,110.0,0.0,112.0,0.0,140.0,0.0,131.0,125.0,120.0,0.0,134.0,123.0,0.0,133.0,0.0,0.0,121.0,129.0,99.0,123.0,1600
0,250,nan,nan,nan,0.3465254604816437,nan,0.29175910353660583,nan,0.4363081455230713,nan,0.30678629875183105,0.3074471056461334,0.2928127646446228,nan,0.27296000719070435,0.5171216130256653,nan,0.3854841887950897,nan,nan,0.1902626007795334,0.23708106577396393,0.282358855009079,0.44501209259033203,0.33268883883953093,nan,nan,nan,0.3465254604816437,nan,0.29175910353660583,nan,0.4363081455230713,nan,0.30678629875183105,0.3074471056461334,0.2928127646446228,nan,0.27296000719070435,0.5171216130256653,nan,0.3854841887950897,nan,nan,0.1902626007795334,0.23708106577396393,0.282358855009079,0.44501209259033203,0.33268883883953093,0.3169232988357543,nan,nan,nan,0.08449611067771912,nan,0.07350531220436096,nan,0.07839589565992355,nan,0.07530120760202408,0.0743526965379715,0.07321485877037048,nan,0.07407615333795547,0.08240075409412384,nan,0.07728052139282227,nan,nan,0.07393412292003632,0.0736679807305336,0.08132174611091614,0.07798074930906296,0.0,0.0,0.0,116.0,0.0,126.0,0.0,117.0,0.0,125.0,113.0,134.0,0.0,139.0,131.0,0.0,116.0,0.0,0.0,112.0,121.0,121.0,129.0,1600
0,300,nan,nan,nan,0.303558886051178,nan,0.20558148622512817,nan,0.31440797448158264,nan,0.31059393286705017,0.2766764163970947,0.29604244232177734,nan,0.33839330077171326,0.37859198451042175,nan,0.32023388147354126,nan,nan,0.16147783398628235,0.2240256667137146,0.259719580411911,0.38624903559684753,0.2911396259069442,nan,nan,nan,0.303558886051178,nan,0.20558148622512817,nan,0.31440797448158264,nan,0.31059393286705017,0.2766764163970947,0.29604244232177734,nan,0.33839330077171326,0.37859198451042175,nan,0.32023388147354126,nan,nan,0.16147783398628235,0.2240256667137146,0.259719580411911,0.38624903559684753,0.2911396259069442,0.2667334912717341,nan,nan,nan,0.08458510041236877,nan,0.0729970932006836,nan,0.07877234369516373,nan,0.07532370090484619,0.07448255270719528,0.073001928627491,nan,0.0739872083067894,0.08292688429355621,nan,0.07717844843864441,nan,nan,0.07366694509983063,0.07338960468769073,0.08102196455001831,0.07868310809135437,0.0,0.0,0.0,115.0,0.0,139.0,0.0,135.0,0.0,114.0,127.0,133.0,0.0,113.0,123.0,0.0,124.0,0.0,0.0,106.0,125.0,116.0,130.0,1600
0,307,nan,nan,nan,0.31118911504745483,nan,0.20701082050800323,nan,0.20784714818000793,nan,0.2124326527118683,0.4443725347518921,0.17189094424247742,nan,0.30616942048072815,0.32143858075141907,nan,0.23184841871261597,nan,nan,0.21205094456672668,0.19790013134479523,0.3884992003440857,0.39898964762687683,0.2873699750543246,nan,nan,nan,0.31118911504745483,nan,0.20701082050800323,nan,0.20784714818000793,nan,0.2124326527118683,0.4443725347518921,0.17189094424247742,nan,0.30616942048072815,0.32143858075141907,nan,0.23184841871261597,nan,nan,0.21205094456672668,0.19790013134479523,0.3884992003440857,0.39898964762687683,0.2873699750543246,0.2603201451640444,nan,nan,nan,0.0848085805773735,nan,0.07260024547576904,nan,0.07869359105825424,nan,0.07547865062952042,0.07458733022212982,0.07286898791790009,nan,0.07404810190200806,0.08319400250911713,nan,0.07687225192785263,nan,nan,0.07352179288864136,0.07333596050739288,0.08104808628559113,0.07895252853631973,0.0,0.0,0.0,19.0,0.0,8.0,0.0,13.0,0.0,16.0,17.0,15.0,0.0,9.0,15.0,0.0,12.0,0.0,0.0,12.0,21.0,20.0,20.0,197
1,50,nan,nan,nan,0.2925836741924286,nan,0.18738844990730286,nan,0.3034212589263916,nan,0.28948137164115906,0.29408252239227295,0.23519529402256012,nan,0.32072070240974426,0.5418909192085266,nan,0.3498151898384094,nan,nan,0.16836439073085785,0.2578859031200409,0.23780378699302673,0.5229045748710632,0.307849152982235,nan,nan,nan,0.2925836741924286,nan,0.18738844990730286,nan,0.3034212589263916,nan,0.28948137164115906,0.29408252239227295,0.23519529402256012,nan,0.32072070240974426,0.5418909192085266,nan,0.3498151898384094,nan,nan,0.16836439073085785,0.2578859031200409,0.23780378699302673,0.5229045748710632,0.307849152982235,0.2786043304204941,nan,nan,nan,0.08491140604019165,nan,0.07241889089345932,nan,0.07878811657428741,nan,0.07537557929754257,0.07462918013334274,0.07253364473581314,nan,0.07381096482276917,0.08352872729301453,nan,0.076905757188797,nan,nan,0.07338090986013412,0.07328242063522339,0.08125276118516922,0.07923218607902527,0.0,0.0,0.0,122.0,0.0,123.0,0.0,124.0,0.0,120.0,135.0,128.0,0.0,101.0,116.0,0.0,111.0,0.0,0.0,120.0,130.0,131.0,139.0,1600
1,100,nan,nan,nan,0.2693098485469818,nan,0.17711114883422852,nan,0.3240087032318115,nan,0.3115304708480835,0.21289047598838806,0.24173519015312195,nan,0.31259939074516296,0.3868055045604706,nan,0.28358978033065796,nan,nan,0.16233867406845093,0.2552782893180847,0.2323276400566101,0.3723340630531311,0.27165361583232867,nan,nan,nan,0.2693098485469818,nan,0.17711114883422852,nan,0.3240087032318115,nan,0.3115304708480835,0.21289047598838806,0.24173519015312195,nan,0.31259939074516296,0.3868055045604706,nan,0.28358978033065796,nan,nan,0.16233867406845093,0.2552782893180847,0.2323276400566101,0.3723340630531311,0.27165361583232867,0.24962210923433306,nan,nan,nan,0.08514698594808578,nan,0.07180850207805634,nan,0.07897229492664337,nan,0.07551569491624832,0.07482291013002396,0.07219560444355011,nan,0.07340498268604279,0.08392475545406342,nan,0.0770811066031456,nan,nan,0.07325906306505203,0.07293906807899475,0.08123841881752014,0.0797763243317604,0.0,0.0,0.0,132.0,0.0,127.0,0.0,125.0,0.0,113.0,110.0,108.0,0.0,122.0,119.0,0.0,127.0,0.0,0.0,122.0,141.0,137.0,117.0,1600
1,150,nan,nan,nan,0.25415441393852234,nan,0.18218478560447693,nan,0.27519145607948303,nan,0.20612969994544983,0.18488110601902008,0.21383976936340332,nan,0.2755315601825714,0.4934246242046356,nan,0.34959131479263306,nan,nan,0.1534741073846817,0.2879064083099365,0.2540990114212036,0.3477703928947449,0.26783189296722426,nan,nan,nan,0.25415441393852234,nan,0.18218478560447693,nan,0.27519145607948303,nan,0.20612969994544983,0.18488110601902008,0.21383976936340332,nan,0.2755315601825714,0.4934246242046356,nan,0.34959131479263306,nan,nan,0.1534741073846817,0.2879064083099365,0.2540990114212036,0.3477703928947449,0.26783189296722426,0.25186003908514953,nan,nan,nan,0.08519751578569412,nan,0.0713438093662262,nan,0.07917959243059158,nan,0.0755217969417572,0.07443185895681381,0.0720909982919693,nan,0.07332444936037064,0.08446510136127472,nan,0.07732776552438736,nan,nan,0.07320743054151535,0.0727345421910286,0.08120383322238922,0.07992036640644073,0.0,0.0,0.0,122.0,0.0,120.0,0.0,127.0,0.0,106.0,126.0,115.0,0.0,127.0,125.0,0.0,124.0,0.0,0.0,132.0,138.0,126.0,112.0,1600
