epoch,batch,loss_group:0,loss_group:1,loss_avg,acc_group:0,acc_group:1,acc_avg,objective,weight_group:0,weight_group:1,count_group:0,count_group:1,count
0,50,1.0985935926437378,1.1071076393127441,1.1027016139030457,0.38647350668907166,0.23834197223186493,0.31499999999999984,1.0998230767250061,0.49952971935272217,0.5004339814186096,207.0,193.0,400
0,100,1.104893684387207,1.0999191999435425,1.1025305771827694,0.2857142984867096,0.31578949093818665,0.3000000000000001,1.090252600908279,0.49971070885658264,0.5004664659500122,210.0,190.0,400
0,150,1.0985921621322632,1.0975791215896606,1.0981006431579585,0.34951460361480713,0.33505159616470337,0.34249999999999997,1.085481121540069,0.5048884153366089,0.49525925517082214,206.0,194.0,400
0,200,1.1025794744491577,1.085503101348877,1.094297623634339,0.3543689548969269,0.3969072103500366,0.37499999999999994,1.094394254684448,0.5060256719589233,0.4939459264278412,206.0,194.0,400
0,250,1.1048718690872192,1.0819635391235352,1.0934750103950497,0.3084576427936554,0.4824119210243225,0.39499999999999985,1.0930004501342765,0.5091228485107422,0.49101001024246216,201.0,199.0,400
0,300,1.1039738655090332,1.0752650499343872,1.0899782657623287,0.33170732855796814,0.49743592739105225,0.41249999999999987,1.0908883357048027,0.5126742720603943,0.4872831106185913,205.0,195.0,400
0,350,1.1090048551559448,1.057519555091858,1.0837770724296572,0.29411768913269043,0.6377550363540649,0.46249999999999986,1.0720156073570248,0.5181132555007935,0.48217645287513733,204.0,196.0,400
0,400,1.0995756387710571,1.054486632347107,1.0781583714485163,0.3714284598827362,0.6315789818763733,0.49500000000000005,1.0735903310775754,0.5217265486717224,0.4783906042575836,210.0,190.0,400
0,450,1.1094366312026978,1.0415172576904297,1.0742882847785948,0.2901555001735687,0.6811595559120178,0.4924999999999999,1.0772966909408568,0.5282345414161682,0.4718480408191681,193.0,207.0,400
0,500,1.1003895998001099,1.0419740676879883,1.07088966846466,0.3333333730697632,0.702970027923584,0.5199999999999996,1.0759656751155846,0.5376120805740356,0.4625517725944519,198.0,202.0,400
0,550,1.100339651107788,1.046496868133545,1.0726107144355774,0.3659794330596924,0.6262136697769165,0.5,1.0773169279098505,0.5439029335975647,0.45577365159988403,194.0,206.0,400
0,600,1.0995820760726929,1.0306382179260254,1.0645927572250362,0.31472086906433105,0.6945812702178955,0.5075,1.06602908372879,0.5508767366409302,0.449072003364563,197.0,203.0,400
0,650,1.1109586954116821,1.0257580280303955,1.0679323089122774,0.28282827138900757,0.7425743341445923,0.5149999999999998,1.0725562822818757,0.5597741007804871,0.4400741159915924,198.0,202.0,400
