epoch,batch,loss_group:0,loss_group:1,loss_avg,acc_group:0,acc_group:1,acc_avg,objective,weight_group:0,weight_group:1,count_group:0,count_group:1,count
0,50,1.0952496528625488,1.1424192190170288,1.1191882276535021,0.37055841088294983,0.17733991146087646,0.2724999999999999,1.1090854799747456,0.4986371397972107,0.5014010667800903,197.0,203.0,400
0,100,1.1051689386367798,1.1286791563034058,1.1158073329925535,0.32420098781585693,0.22099445760250092,0.27749999999999986,1.1087591576576237,0.49705323576927185,0.5030916929244995,219.0,181.0,400
0,150,1.100541591644287,1.1270650625228882,1.1136044716835027,0.32019704580307007,0.21319802105426788,0.2674999999999999,1.1142010116577146,0.49463924765586853,0.5054600834846497,203.0,197.0,400
0,200,1.0998480319976807,1.1232349872589111,1.1105473113059998,0.34562215209007263,0.18579231202602386,0.2725,1.1005531418323513,0.4935699701309204,0.5064442753791809,217.0,183.0,400
0,250,1.0966936349868774,1.1052446365356445,1.1011616110801694,0.39267027378082275,0.25358846783638,0.32000000000000006,1.1029134202003477,0.49224910140037537,0.5077641606330872,191.0,209.0,400
0,300,1.096675157546997,1.1007989645004272,1.0987267255783084,0.39303484559059143,0.3115578889846802,0.3525,1.0985046434402461,0.4922634959220886,0.5077338814735413,201.0,199.0,400
0,350,1.107344388961792,1.085922360420227,1.096419007778168,0.27551016211509705,0.36764708161354065,0.32249999999999995,1.085425591468811,0.49261221289634705,0.5074518918991089,196.0,204.0,400
0,400,1.0985610485076904,1.089294672012329,1.0939976930618285,0.3645319938659668,0.3401014804840088,0.3524999999999999,1.092986178398132,0.491951048374176,0.508036196231842,203.0,197.0,400
0,450,1.108701467514038,1.0814416408538818,1.095276005268096,0.2906404435634613,0.39086294174194336,0.33999999999999986,1.0946793723106385,0.4944363832473755,0.5054582357406616,203.0,197.0,400
0,500,1.0993523597717285,1.0762574672698975,1.08699630022049,0.36021503806114197,0.4158877432346344,0.3900000000000001,1.0858413505554199,0.4978521466255188,0.5021552443504333,186.0,214.0,400
0,550,1.1069144010543823,1.0582802295684814,1.0827187728881835,0.35820895433425903,0.5226132273674011,0.4399999999999999,1.062643479108811,0.5010805726051331,0.4991631507873535,201.0,199.0,400
0,600,1.1076669692993164,1.061706781387329,1.0838826918601985,0.30569949746131897,0.5362318158149719,0.42499999999999993,1.0874513196945188,0.5080596208572388,0.49187248945236206,193.0,207.0,400
0,650,1.111182689666748,1.0407480001449585,1.0736761307716367,0.29411759972572327,0.6854459643363953,0.5025000000000002,1.0773077344894406,0.516441822052002,0.4835204482078552,187.0,213.0,400
0,700,1.1052740812301636,1.0443388223648071,1.0746538543701163,0.3015075623989105,0.626865804195404,0.4650000000000001,1.0769247770309445,0.5247616171836853,0.4751870334148407,199.0,201.0,400
0,750,1.1132094860076904,1.0476984977722168,1.0827468562126161,0.2710280120372772,0.6021506786346436,0.42499999999999993,1.083922979831695,0.5326367616653442,0.46759021282196045,214.0,186.0,400
0,800,1.1074484586715698,1.036224603652954,1.0705897426605233,0.31606224179267883,0.6714973449707031,0.5000000000000001,1.0736731529235837,0.5403151512145996,0.45949673652648926,193.0,207.0,400
0,850,1.1088184118270874,1.034796953201294,1.0734731328487395,0.2966507077217102,0.6701570749282837,0.4750000000000001,1.0768966889381404,0.5492001175880432,0.4503801167011261,209.0,191.0,400
0,900,1.105183482170105,1.0377249717712402,1.070611015558243,0.30769237875938416,0.6390244364738464,0.4774999999999999,1.0709524881839747,0.5598342418670654,0.44024524092674255,195.0,205.0,400
0,950,1.1224689483642578,1.0174297094345093,1.0746762120723719,0.2752293348312378,0.730769157409668,0.48249999999999993,1.077311589717865,0.5712765455245972,0.4288027584552765,218.0,182.0,400
0,1000,1.1199400424957275,1.0166000127792358,1.0662031722068785,0.265625,0.769230842590332,0.5274999999999995,1.0656600886583325,0.5820730328559875,0.41764035820961,192.0,208.0,400
0,1050,1.1196259260177612,1.010116457939148,1.0640500104427337,0.29949235916137695,0.7586207389831543,0.5325,1.0648567688465123,0.5940067172050476,0.4057163596153259,197.0,203.0,400
0,1100,1.126847267150879,1.0071829557418823,1.0658184528350825,0.2551020383834839,0.7401961088180542,0.5025000000000001,1.0794984090328215,0.6090545654296875,0.39135655760765076,196.0,204.0,400
0,1150,1.1182756423950195,1.0035181045532227,1.0654872751235962,0.2500000298023224,0.7391303777694702,0.4749999999999999,1.0710016703605654,0.6232997179031372,0.37660783529281616,216.0,184.0,400
0,1200,1.1256937980651855,0.9917089343070984,1.0597062325477604,0.261083722114563,0.7918781042098999,0.5224999999999997,1.0733376669883732,0.6381792426109314,0.3622339963912964,203.0,197.0,400
0,1250,1.1226131916046143,1.0036996603012085,1.066723572015762,0.30188682675361633,0.7393617033958435,0.5074999999999998,1.0762849318981165,0.6517192721366882,0.34810951352119446,212.0,188.0,400
0,1300,1.1198407411575317,0.9912707209587097,1.053305584192277,0.29533690214157104,0.7729468941688538,0.5424999999999998,1.0759055757522578,0.6636999845504761,0.33584898710250854,193.0,207.0,400
0,1350,1.1178168058395386,1.0032960176467896,1.0596975636482233,0.2842640280723572,0.7339901328086853,0.5124999999999996,1.0853936493396756,0.6786976456642151,0.321296364068985,197.0,203.0,400
0,1400,1.1134297847747803,0.9915456771850586,1.0543159532546997,0.3009708821773529,0.7989692091941833,0.5424999999999996,1.0492177778482434,0.6925579905509949,0.3074769079685211,206.0,194.0,400
0,1450,1.1066375970840454,1.0013315677642822,1.052141690254211,0.3367876708507538,0.7053140997886658,0.5274999999999996,1.0728006541728976,0.7035205960273743,0.2962770164012909,193.0,207.0,400
0,1500,1.127355933189392,0.9878562092781067,1.057606159448624,0.25499993562698364,0.7850000262260437,0.5199999999999996,1.0896586310863492,0.7151198387145996,0.2850552499294281,200.0,200.0,400
0,1550,1.1161530017852783,0.9761756062507629,1.0458143424987791,0.2964823842048645,0.7960198521614075,0.5474999999999998,1.0741286921501163,0.7299543023109436,0.26930561661720276,199.0,201.0,400
0,1600,1.1316248178482056,0.9940874576568604,1.0683577942848206,0.2638889253139496,0.7499998807907104,0.48749999999999977,1.0935040354728696,0.7434273958206177,0.2566187083721161,216.0,184.0,400
0,1650,1.1171455383300781,1.001484751701355,1.0552668619155878,0.31182798743247986,0.7196263074874878,0.5299999999999999,1.092804813385009,0.7565321922302246,0.24402643740177155,186.0,214.0,400
0,1700,1.1329808235168457,1.0012704133987427,1.0674549293518067,0.26865658164024353,0.7437185645103455,0.505,1.095914813280105,0.7675952911376953,0.2320518046617508,201.0,199.0,400
0,1750,1.1171221733093262,0.9848459959030151,1.0476771771907802,0.30526313185691833,0.76666659116745,0.5474999999999994,1.0642589598894117,0.7777179479598999,0.22283586859703064,190.0,210.0,400
0,1800,1.1104212999343872,0.9855482578277588,1.0423654270172116,0.31318676471710205,0.775229275226593,0.5649999999999998,1.0839815235137942,0.7875773906707764,0.21225425601005554,182.0,218.0,400
