epoch,batch,loss_group:0,loss_group:1,loss_avg,acc_group:0,acc_group:1,acc_avg,objective,count_group:0,count_group:1,count
0,50,1.097945213317871,1.1357945203781128,1.1003106331825259,0.35466668009757996,0.20000001788139343,0.34499999999999986,1.1003106331825259,375.0,25.0,400
0,100,1.0987552404403687,1.1563671827316284,1.1030761623382566,0.36486488580703735,0.09999999403953552,0.345,1.1030761623382566,370.0,30.0,400
0,150,1.0969276428222656,1.1496331691741943,1.1000900912284846,0.3297872543334961,0.1666666567325592,0.31999999999999984,1.1000900912284846,376.0,24.0,400
0,200,1.1027175188064575,1.1606087684631348,1.1074931931495664,0.3351498246192932,0.1818181872367859,0.3224999999999999,1.1074931931495664,367.0,33.0,400
0,250,1.0949534177780151,1.1484568119049072,1.0989662647247318,0.35405415296554565,0.1666666567325592,0.33999999999999986,1.0989662647247318,370.0,30.0,400
0,300,1.0924242734909058,1.1465765237808228,1.0967566394805917,0.37771734595298767,0.03125,0.3500000000000001,1.0967566394805917,368.0,32.0,400
0,350,1.0981168746948242,1.1580179929733276,1.1029086065292353,0.3586956560611725,0.0937499925494194,0.33750000000000013,1.1029086065292353,368.0,32.0,400
0,400,1.0909159183502197,1.1232222318649292,1.0933387613296508,0.3702702224254608,0.23333331942558289,0.36000000000000004,1.0933387613296508,370.0,30.0,400
0,450,1.1044923067092896,1.1176491975784302,1.1055450081825255,0.3125,0.1875,0.3025,1.1055450081825255,368.0,32.0,400
0,500,1.1088119745254517,1.1221599578857422,1.1097461247444147,0.29301074147224426,0.2499999701976776,0.2899999999999999,1.1097461247444147,372.0,28.0,400
0,550,1.0983024835586548,1.1157830953598022,1.099045248031616,0.35509130358695984,0.1764705926179886,0.34749999999999986,1.099045248031616,383.0,17.0,400
0,600,1.100803256034851,1.09462308883667,1.1004942512512206,0.34999996423721313,0.30000001192092896,0.34750000000000003,1.1004942512512206,380.0,20.0,400
0,650,1.0971736907958984,1.1266728639602661,1.099828183650971,0.38461536169052124,0.2499999850988388,0.3725,1.099828183650971,364.0,36.0,400
0,700,1.1026549339294434,1.1469224691390991,1.1057535409927364,0.3172042667865753,0.1071428507566452,0.30249999999999994,1.1057535409927364,372.0,28.0,400
0,750,1.0889413356781006,1.1618518829345703,1.0944097542762754,0.37567561864852905,0.13333332538604736,0.35750000000000015,1.0944097542762754,370.0,30.0,400
0,800,1.1002684831619263,1.1383326053619385,1.102552371025085,0.32978731393814087,0.1666666865348816,0.32,1.102552371025085,376.0,24.0,400
0,850,1.1051568984985352,1.1311873197555542,1.1065238308906555,0.3377308249473572,0.1428571492433548,0.32749999999999985,1.1065238308906555,379.0,21.0,400
0,900,1.0930036306381226,1.1339653730392456,1.0959734773635859,0.3746630847454071,0.13793103396892548,0.3574999999999998,1.0959734773635859,371.0,29.0,400
0,950,1.0982160568237305,1.132853388786316,1.101160447597504,0.35245904326438904,0.11764703691005707,0.3324999999999998,1.101160447597504,366.0,34.0,400
0,1000,1.0975902080535889,1.1401047706604004,1.1016290593147273,0.35911595821380615,0.1315789669752121,0.33749999999999986,1.1016290593147273,362.0,38.0,400
0,1050,1.106930136680603,1.1208922863006592,1.1078375697135923,0.3021389842033386,0.1538461297750473,0.2925,1.1078375697135923,374.0,26.0,400
0,1100,1.099543571472168,1.1438865661621094,1.1039777851104735,0.34722229838371277,0.09999999403953552,0.3225,1.1039777851104735,360.0,40.0,400
0,1150,1.1020255088806152,1.1409626007080078,1.1053351569175722,0.34153005480766296,0.14705882966518402,0.325,1.1053351569175722,366.0,34.0,400
0,1200,1.0982178449630737,1.1144944429397583,1.0990318202972413,0.3500000238418579,0.30000001192092896,0.3475,1.0990318202972413,380.0,20.0,400
0,1250,1.0999157428741455,1.1279888153076172,1.1020912814140316,0.3279132843017578,0.16129030287265778,0.31499999999999995,1.1020912814140316,369.0,31.0,400
0,1300,1.0951268672943115,1.1198493242263794,1.0974135756492611,0.37465566396713257,0.2432432472705841,0.36249999999999993,1.0974135756492611,363.0,37.0,400
0,1350,1.0916098356246948,1.1144003868103027,1.0935468459129334,0.37978145480155945,0.23529408872127533,0.3674999999999999,1.0935468459129334,366.0,34.0,400
0,1400,1.098078966140747,1.1171666383743286,1.0995109915733332,0.35135141015052795,0.13333332538604736,0.3349999999999998,1.0995109915733332,370.0,30.0,400
0,1450,1.1008366346359253,1.1411595344543457,1.103558509349823,0.32975873351097107,0.14814814925193787,0.3174999999999999,1.103558509349823,373.0,27.0,400
0,1500,1.1058403253555298,1.1346325874328613,1.107855896949768,0.3172042965888977,0.1071428507566452,0.3025,1.107855896949768,372.0,28.0,400
0,1550,1.0998882055282593,1.0965609550476074,1.0996467065811157,0.3126683533191681,0.37931036949157715,0.31749999999999995,1.0996467065811157,371.0,29.0,400
0,1600,1.096198558807373,1.1229629516601562,1.097670795917511,0.37566137313842773,0.1818181872367859,0.3649999999999998,1.097670795917511,378.0,22.0,400
0,1650,1.0969767570495605,1.1208511590957642,1.0982897591590879,0.35185185074806213,0.22727271914482117,0.34499999999999986,1.0982897591590879,378.0,22.0,400
0,1700,1.093891978263855,1.1168137788772583,1.095439200401306,0.39678284525871277,0.2592592239379883,0.3875,1.095439200401306,373.0,27.0,400
0,1750,1.0985811948776245,1.120090365409851,1.1001405549049372,0.3504043519496918,0.20689657330513,0.34,1.1001405549049372,371.0,29.0,400
0,1800,1.0980292558670044,1.1205017566680908,1.0993775653839104,0.32446807622909546,0.2499999850988388,0.31999999999999984,1.0993775653839104,376.0,24.0,400
0,1850,1.0976396799087524,1.0987528562545776,1.0977091121673583,0.3253333568572998,0.3999999761581421,0.32999999999999996,1.0977091121673583,375.0,25.0,400
0,1900,1.0998239517211914,1.141469955444336,1.1030518436431886,0.3577236235141754,0.16129033267498016,0.3425,1.1030518436431886,369.0,31.0,400
