epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_avg,objective,weight_group:0,weight_group:1,weight_group:2,count_group:0,count_group:1,count_group:2,count
0,8,0.6987344622612,0.7016335725784302,0.3569455146789551,0.5859421253204345,0.5063694715499878,0.5410764813423157,1.0,0.6830000038146974,0.5885234460830688,0.33508872985839844,0.33507928252220154,0.32992681860923767,314.0,353.0,333.0,1000
1,8,0.5556642413139343,0.5624644756317139,0.3651571273803711,0.49306100416183474,0.5961538553237915,0.6253601908683777,1.0,0.7440000014305114,0.4958815898895264,0.3374723792076111,0.3371714651584625,0.32541871070861816,312.0,347.0,341.0,1000
2,8,0.5594274401664734,0.5269637107849121,0.35590818524360657,0.4811223154067993,0.6204819679260254,0.6350147724151611,1.0,0.7510000023841858,0.4830036149024963,0.33909010887145996,0.33875930309295654,0.32212042808532715,332.0,337.0,331.0,1000
3,8,0.5467320680618286,0.4780401587486267,0.4024662673473358,0.4792862911224365,0.6548912525177002,0.7006369829177856,1.0,0.779000005722046,0.47571382188796996,0.3412362039089203,0.33930641412734985,0.3194386065006256,368.0,314.0,318.0,1000
4,8,0.4815702438354492,0.4244029223918915,0.3542333245277405,0.41957950735092153,0.750788688659668,0.766853928565979,1.0,0.8380000023841858,0.42063415575027474,0.3429919481277466,0.33924543857574463,0.3177957832813263,317.0,356.0,327.0,1000
5,8,0.522300660610199,0.4023546576499939,0.39176493883132935,0.43745780277252194,0.716049313545227,0.781931459903717,1.0,0.8380000047683714,0.4398271465301514,0.3448505699634552,0.3388560712337494,0.3162027895450592,324.0,321.0,355.0,1000
6,8,0.4579382538795471,0.40655186772346497,0.3707035779953003,0.41175237703323364,0.780415415763855,0.7569230198860168,1.0,0.8470000004768373,0.41085465669631965,0.346452921628952,0.33830907940864563,0.31529828906059265,337.0,325.0,338.0,1000
7,8,0.46257203817367554,0.39504435658454895,0.3666834235191345,0.4080274682044983,0.7603549957275391,0.7904762029647827,1.0,0.8530000023841857,0.41071314764022826,0.34780341386795044,0.3382256031036377,0.3139536678791046,338.0,315.0,347.0,1000
8,8,0.45690104365348816,0.34295177459716797,0.3877840042114258,0.3968198499679566,0.7448071241378784,0.8427673578262329,1.0,0.8640000038146972,0.398321760892868,0.34963300824165344,0.3371557891368866,0.3132608234882355,337.0,318.0,345.0,1000
9,8,0.5073508620262146,0.31877630949020386,0.35418909788131714,0.39327026200294485,0.7220544219017029,0.8445121049880981,1.0,0.8570000042915344,0.39651924729347227,0.3520457148551941,0.3353750705718994,0.3126029968261719,331.0,328.0,341.0,1000
10,8,0.46676939725875854,0.35560300946235657,0.3664165437221527,0.39567734670639043,0.7560975551605225,0.7958579659461975,1.0,0.8510000047683716,0.4001265263557435,0.3544592559337616,0.3337917625904083,0.3117382526397705,328.0,338.0,334.0,1000
11,8,0.46928879618644714,0.3151460289955139,0.3534764051437378,0.38112926769256594,0.7492794990539551,0.8501530289649963,1.0,0.8640000014305115,0.3827533195018769,0.3565291166305542,0.33235111832618713,0.31104743480682373,347.0,327.0,326.0,1000
12,8,0.47984033823013306,0.31481993198394775,0.34569382667541504,0.37492426586151123,0.7491525411605835,0.8477612137794495,1.0,0.8750000004768371,0.3795266652107239,0.3585965633392334,0.33093804121017456,0.31057173013687134,295.0,335.0,370.0,1000
13,8,0.5052304267883301,0.34455496072769165,0.32582932710647583,0.3901208214759827,0.7258567810058594,0.8044692873954773,1.0,0.8420000033378601,0.3941955428123474,0.361880898475647,0.3292251527309418,0.3089534640312195,321.0,358.0,321.0,1000
