epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_avg,objective,alpha_group:0,alpha_group:1,alpha_group:2,count_group:0,count_group:1,count_group:2,count
0,8,0.4271608591079712,0.556602418422699,0.31472304463386536,0.4333474595546723,0.9047619700431824,0.6831395626068115,1.0,0.8610000038146973,0.4344565997123718,0.33358657360076904,0.33629149198532104,0.3301500082015991,315.0,344.0,341.0,1000
1,8,0.37561655044555664,0.47501441836357117,0.16373640298843384,0.33376280331611635,0.9353845715522766,0.7753846049308777,1.0,0.9060000028610228,0.34079302358627317,0.3343660831451416,0.3428051173686981,0.3229208290576935,325.0,325.0,350.0,1000
2,8,0.3369632959365845,0.40824180841445923,0.11723029613494873,0.2791063051223755,0.9364160895347595,0.8101694583892822,1.0,0.9220000009536744,0.29113596296310423,0.3362376093864441,0.34928348660469055,0.31421545147895813,346.0,295.0,359.0,1000
3,8,0.33420902490615845,0.38450515270233154,0.08838692307472229,0.2633890099525452,0.9245283007621765,0.8409786224365234,1.0,0.9240000052452086,0.2761527075767517,0.33834823966026306,0.35407310724258423,0.3075008988380432,318.0,327.0,355.0,1000
4,8,0.27401214838027954,0.352274090051651,0.07493211328983307,0.235586593747139,0.9465409517288208,0.8404558300971985,1.0,0.92700000333786,0.2413716262578964,0.33855897188186646,0.3578053414821625,0.3035268187522888,318.0,351.0,331.0,1000
5,8,0.29636839032173157,0.34351974725723267,0.061110615730285645,0.23749607026576997,0.9267516136169434,0.8705233931541443,1.0,0.9300000052452086,0.24230582904815676,0.3396768569946289,0.36169013381004333,0.2986626625061035,314.0,363.0,323.0,1000
6,8,0.27503451704978943,0.32742562890052795,0.059681691229343414,0.221949826002121,0.9317507743835449,0.8507463335990906,1.0,0.927000002861023,0.23045709252357482,0.3410889506340027,0.36441493034362793,0.29440680146217346,337.0,335.0,328.0,1000
7,8,0.27334970235824585,0.3241572976112366,0.05609835311770439,0.21681489562988282,0.908823549747467,0.8858025074005127,1.0,0.9320000033378602,0.2282022655010223,0.3421744704246521,0.36803579330444336,0.28981101512908936,340.0,324.0,336.0,1000
8,8,0.27168774604797363,0.31760498881340027,0.04868374764919281,0.2012067269086838,0.9113149642944336,0.875,1.0,0.9340000009536743,0.2267211239337921,0.34370484948158264,0.3701213002204895,0.28620508313179016,327.0,296.0,377.0,1000
9,8,0.2465079426765442,0.3117962181568146,0.04527844488620758,0.2048562567234039,0.9195403456687927,0.863095223903656,1.0,0.9260000047683716,0.21382993984222412,0.34433484077453613,0.37281936407089233,0.2827639579772949,348.0,336.0,316.0,1000
10,8,0.2740545868873596,0.32087773084640503,0.04522917792201042,0.20870439434051513,0.8876080513000488,0.8983606696128845,1.0,0.9300000014305115,0.2268647184371948,0.3453839421272278,0.3750976026058197,0.2794881761074066,347.0,305.0,348.0,1000
11,8,0.26550695300102234,0.29017406702041626,0.04149313271045685,0.1950222613811493,0.9026548266410828,0.9006410241127014,1.0,0.9360000009536744,0.21195001220703122,0.34650754928588867,0.3768809139728546,0.27659207582473755,339.0,312.0,349.0,1000
12,8,0.2678033113479614,0.28045663237571716,0.03634357452392578,0.19197713792324067,0.9101123213768005,0.9066665768623352,1.0,0.94000000667572,0.20885416913032528,0.34793728590011597,0.3793233335018158,0.2727908194065094,356.0,300.0,344.0,1000
13,8,0.2691727578639984,0.2853180766105652,0.035864148288965225,0.20191672039031983,0.896276593208313,0.8917196393013,1.0,0.9270000014305114,0.2128504149913788,0.34934133291244507,0.38048428297042847,0.2702282667160034,376.0,314.0,310.0,1000
14,8,0.24297232925891876,0.2652089297771454,0.03431154787540436,0.17870898973941804,0.8962264060974121,0.8934912085533142,1.0,0.9310000066757201,0.196208464384079,0.35012322664260864,0.38184455037117004,0.2680218815803528,318.0,338.0,344.0,1000
