epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_avg,objective,weight_group:0,weight_group:1,weight_group:2,count_group:0,count_group:1,count_group:2,count
0,8,0.4271242618560791,0.5565676689147949,0.31461936235427856,0.4332886219024658,0.9047619700431824,0.6831395626068115,1.0,0.8610000038146973,0.4340311851501465,0.33313828706741333,0.33510228991508484,0.33177369832992554,315.0,344.0,341.0,1000
1,8,0.37554988265037537,0.4750780761241913,0.16355159878730774,0.33369716644287106,0.9353845715522766,0.7753846049308777,1.0,0.9060000028610228,0.33933461618423466,0.3336716592311859,0.33873921632766724,0.32762590050697327,325.0,325.0,350.0,1000
2,8,0.33690768480300903,0.40852147340774536,0.1169552206993103,0.27907082903385166,0.9364160895347595,0.8101694583892822,1.0,0.9220000009536744,0.2887560935020446,0.3346872329711914,0.3421708643436432,0.3229798972606659,346.0,295.0,359.0,1000
3,8,0.3340153098106384,0.38495075702667236,0.08809228241443634,0.26336851906776426,0.9213836789131165,0.8379205465316772,1.0,0.9220000014305115,0.2729712958335877,0.33641380071640015,0.3449201285839081,0.31855008006095886,318.0,327.0,355.0,1000
4,8,0.27376648783683777,0.35291025042533875,0.07463425397872925,0.2356331832408905,0.9465409517288208,0.8376067876815796,1.0,0.92600000333786,0.23859713578224181,0.3375297784805298,0.34832942485809326,0.314056932926178,318.0,351.0,331.0,1000
5,8,0.2959247827529907,0.34435874223709106,0.0608627051115036,0.23758125984668735,0.9267516136169434,0.8705233931541443,1.0,0.9300000052452086,0.23920940494537352,0.33876943588256836,0.3512238562107086,0.31004244089126587,314.0,363.0,323.0,1000
6,8,0.27453452348709106,0.32841160893440247,0.05940226465463638,0.22201996302604673,0.9317507743835449,0.8507463335990906,1.0,0.927000002861023,0.22757590222358703,0.34023746848106384,0.3540341556072235,0.3056085407733917,337.0,335.0,328.0,1000
7,8,0.2728608250617981,0.32520759105682373,0.05580301210284233,0.2168897747993469,0.9117648005485535,0.8858025074005127,1.0,0.9330000033378602,0.22527260279655456,0.3411562442779541,0.3573981523513794,0.30147436261177063,340.0,324.0,336.0,1000
8,8,0.2708423435688019,0.31898656487464905,0.048425741493701935,0.20124198758602138,0.9143730401992798,0.875,1.0,0.9350000009536744,0.22384943413734437,0.3427707552909851,0.3598973751068115,0.2973652184009552,327.0,296.0,377.0,1000
9,8,0.24597804248332977,0.31333404779434204,0.04503306373953819,0.2051110342741013,0.9252874255180359,0.863095223903656,1.0,0.9280000047683716,0.211361385345459,0.3437109589576721,0.3628495931625366,0.29333046078681946,348.0,336.0,316.0,1000
10,8,0.2730887830257416,0.3223428428173065,0.044979747384786606,0.20872933876514432,0.8904898762702942,0.88852459192276,1.0,0.9280000061988831,0.22431440591812135,0.3449721336364746,0.3655713200569153,0.2894163727760315,347.0,305.0,348.0,1000
11,8,0.26467984914779663,0.2914118766784668,0.04126773402094841,0.19504941499233244,0.9026548266410828,0.8974358439445496,1.0,0.9350000009536743,0.2098995008468628,0.3463594317436218,0.3682587444782257,0.2853447496891022,339.0,312.0,349.0,1000
12,8,0.26712384819984436,0.28140750527381897,0.03616932034492493,0.19196056210994722,0.9073033928871155,0.9066665768623352,1.0,0.9390000066757203,0.2067817281484604,0.34794220328330994,0.3705075979232788,0.28156474232673645,356.0,300.0,344.0,1000
13,8,0.26804086565971375,0.2867191731929779,0.03570212051272392,0.20188084113597868,0.8989360332489014,0.8917196393013,1.0,0.9280000014305113,0.21102740311622617,0.349631667137146,0.3725971281528473,0.27786192297935486,376.0,314.0,310.0,1000
14,8,0.24234221875667572,0.26622411608695984,0.03416600078344345,0.17880166709423068,0.8993710875511169,0.8934912085533142,1.0,0.9320000066757202,0.194938271522522,0.3510103225708008,0.37503334879875183,0.2739555835723877,318.0,338.0,344.0,1000
15,8,0.23090006411075592,0.25122198462486267,0.03299398720264435,0.17138904380798342,0.9184290170669556,0.9161677360534668,1.0,0.9450000019073486,0.1855117580890656,0.35233476758003235,0.37708696722984314,0.2705433666706085,331.0,334.0,335.0,1000
16,8,0.2468164563179016,0.23137038946151733,0.034338146448135376,0.1744061933755875,0.9154518246650696,0.9354839324951172,1.0,0.949000005722046,0.18442939949035642,0.3538201153278351,0.378937691450119,0.2672785818576813,343.0,341.0,316.0,1000
17,8,0.2611677348613739,0.282661497592926,0.03208578750491142,0.1903224800825119,0.8895348310470581,0.8832808136940002,1.0,0.9250000057220459,0.20816193425655366,0.35552069544792175,0.38069435954093933,0.26379984617233276,344.0,317.0,339.0,1000
18,8,0.22714075446128845,0.30029964447021484,0.030138054862618446,0.1874036300182343,0.9125363826751709,0.8674699068069458,1.0,0.9260000019073487,0.20597954940795898,0.35658425092697144,0.3831789493560791,0.26007556915283203,343.0,332.0,325.0,1000
