epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_avg,objective,weight_group:0,weight_group:1,weight_group:2,count_group:0,count_group:1,count_group:2,count
0,8,0.6756017208099365,0.5835874676704407,0.5649482607841492,0.6081320304870607,0.6047903895378113,0.6976048350334167,0.7499999403953552,0.6839999999999999,0.6071183290481568,0.334487646818161,0.332902729511261,0.33262497186660767,334.0,334.0,332.0,1000
1,8,0.5948442220687866,0.46827563643455505,0.4532638192176819,0.506689693927765,0.7492710947990417,0.8364197015762329,0.8858858942985535,0.8230000042915344,0.5063181939125061,0.33648422360420227,0.33202335238456726,0.33145779371261597,343.0,324.0,333.0,1000
2,8,0.544808030128479,0.3956972062587738,0.41287705302238464,0.4492427926063538,0.7795031070709229,0.9213483333587646,0.9316770434379578,0.8790000042915345,0.4509060649871826,0.3389303386211395,0.33082476258277893,0.3302525281906128,322.0,356.0,322.0,1000
3,8,0.5763411521911621,0.37196993827819824,0.3905816674232483,0.44172744441032413,0.7870967388153076,0.9277456402778625,0.9593023657798767,0.8950000014305116,0.4479819993972779,0.34182971715927124,0.32917308807373047,0.32892540097236633,310.0,346.0,344.0,1000
4,8,0.5497308969497681,0.34927695989608765,0.3294677436351776,0.40684789323806764,0.8037383556365967,0.9465875029563904,0.9853801131248474,0.9140000066757201,0.4108522758483887,0.3454574942588806,0.3273858428001404,0.32709166407585144,321.0,337.0,342.0,1000
5,8,0.550408661365509,0.32735371589660645,0.325626015663147,0.39749372887611395,0.8044163584709167,0.963276743888855,0.9969605207443237,0.92400000333786,0.4043550114631653,0.3494563400745392,0.3255036473274231,0.3250778317451477,317.0,354.0,329.0,1000
6,8,0.5327425003051758,0.3068602383136749,0.3092878758907318,0.38217091560363775,0.8393939137458801,0.968838632106781,0.9936908483505249,0.9340000061988831,0.3851944241523742,0.3533269464969635,0.3237452208995819,0.3230131268501282,330.0,353.0,317.0,1000
7,8,0.5025036334991455,0.2687149941921234,0.29744136333465576,0.3532121222019196,0.8255451321601868,0.9885715246200562,0.9908815026283264,0.9370000009536744,0.36189926719665527,0.3576689660549164,0.32126951217651367,0.3211340308189392,321.0,350.0,329.0,1000
8,8,0.5177250504493713,0.28893357515335083,0.2933512032032013,0.36139628434181215,0.8290321826934814,0.988304078578949,0.9913792610168457,0.94000000333786,0.3738362526893616,0.3613691031932831,0.31917232275009155,0.31947359442710876,310.0,342.0,348.0,1000
9,8,0.5035029649734497,0.2596195936203003,0.2793383002281189,0.34170363283157346,0.8414238691329956,0.9971428513526917,1.0,0.9500000057220458,0.35399356889724737,0.3654535710811615,0.3169311285018921,0.3176478147506714,309.0,350.0,341.0,1000
