epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_avg,objective,weight_group:0,weight_group:1,weight_group:2,count_group:0,count_group:1,count_group:2,count
0,8,0.8127909302711487,0.8140154480934143,0.8149186372756958,0.8138886032104492,0.21511629223823547,0.2818181812763214,0.2269938588142395,0.24100000381469727,0.81458185338974,0.3332212567329407,0.3333725929260254,0.3333979845046997,344.0,330.0,326.0,1000
1,8,0.6060914397239685,0.5756663084030151,0.5885190963745117,0.5903448882102966,0.783237099647522,0.9184290766716003,0.8823529481887817,0.8600000052452086,0.589719069957733,0.33350062370300293,0.3331201374530792,0.3333710730075836,346.0,331.0,323.0,1000
2,8,0.5700366497039795,0.4813540577888489,0.4697032868862152,0.5052183930873871,0.8196203112602234,0.9571865797042847,0.966386616230011,0.9170000019073486,0.505959306716919,0.33444225788116455,0.332707941532135,0.33291229605674744,316.0,327.0,357.0,1000
3,8,0.5395355224609375,0.4197521507740021,0.4110499918460846,0.4619471378326416,0.7893333435058594,0.9743589162826538,0.97444087266922,0.9050000047683716,0.4575084030628205,0.33650994300842285,0.33184459805488586,0.3316165506839752,375.0,312.0,313.0,1000
4,8,0.5407150983810425,0.36700329184532166,0.3684951066970825,0.4303792734146118,0.7900553345680237,0.9642857909202576,0.9727272987365723,0.9040000042915344,0.4273652234077453,0.33909523487091064,0.33060574531555176,0.330201655626297,362.0,308.0,330.0,1000
5,8,0.4790496230125427,0.34002649784088135,0.33431288599967957,0.3855631375312805,0.8058823943138123,0.9635854959487915,0.9537953734397888,0.9070000023841859,0.3840247247219086,0.34217381477355957,0.3290655314922333,0.32877424359321594,340.0,357.0,303.0,1000
6,8,0.5665937662124634,0.3257380425930023,0.3042147159576416,0.3934892408847809,0.7611464858055115,0.981249988079071,0.9836065769195557,0.9130000019073486,0.402623735666275,0.34578970074653625,0.3273935914039612,0.3268592357635498,314.0,320.0,366.0,1000
7,8,0.5619739294052124,0.32780638337135315,0.3145841062068939,0.4022820136547089,0.761904776096344,0.97398841381073,0.9811320304870605,0.9050000014305115,0.4066624426841736,0.34990453720092773,0.3254530131816864,0.32452014088630676,336.0,346.0,318.0,1000
8,8,0.48899340629577637,0.3170245289802551,0.29851481318473816,0.36257330155372625,0.8112583160400391,0.9603399634361267,0.9710144400596619,0.9190000042915344,0.3719600841999054,0.35390451550483704,0.32376542687416077,0.3223474621772766,302.0,353.0,345.0,1000
9,8,0.5841995477676392,0.29871055483818054,0.30097031593322754,0.39822192120552063,0.8265895843505859,0.9666666388511658,0.9567900896072388,0.9150000038146973,0.400923152923584,0.3581734597682953,0.3217129111289978,0.32015460729599,346.0,330.0,324.0,1000
10,8,0.5832486748695374,0.30874761939048767,0.2823640704154968,0.39313397812843326,0.7852941155433655,0.9688474535942078,0.9646016359329224,0.9050000042915346,0.4010268456935883,0.36376968026161194,0.319077730178833,0.31722861528396606,340.0,321.0,339.0,1000
11,8,0.48715534806251526,0.28506630659103394,0.2729143798351288,0.353590832233429,0.8375349640846252,0.9681159853935242,0.963087260723114,0.9200000042915345,0.35571884012222293,0.3681878447532654,0.3171375095844269,0.31466424465179443,357.0,345.0,298.0,1000
12,8,0.532103955745697,0.26162612438201904,0.27070146799087524,0.3574929068088531,0.7936046123504639,0.9739130735397339,0.9807072877883911,0.9140000057220459,0.3655279757976532,0.3727012872695923,0.3147852122783661,0.31236302852630615,344.0,345.0,311.0,1000
13,8,0.6270549893379211,0.29448607563972473,0.2820349931716919,0.40252404642105105,0.7988166213035583,0.967845618724823,0.9629629254341125,0.909000006198883,0.4161371505260467,0.3779052197933197,0.3123311996459961,0.3097885549068451,338.0,311.0,351.0,1000
14,8,0.5809482336044312,0.2706800699234009,0.2568179965019226,0.362163970708847,0.8193548917770386,0.9686610102653503,0.9675516486167908,0.9220000057220459,0.3863228397369385,0.38450387120246887,0.30928921699523926,0.30632662773132324,310.0,351.0,339.0,1000
15,8,0.5516253709793091,0.25900590419769287,0.26196733117103577,0.3624562768936157,0.8028571605682373,0.9867109656333923,0.9713467359542847,0.9170000028610229,0.37029193425178525,0.38992953300476074,0.3065485954284668,0.30354106426239014,350.0,301.0,349.0,1000
16,8,0.5494961738586426,0.2728484272956848,0.26275548338890076,0.36293383789062494,0.8372780680656433,0.9535603523254395,0.9793510437011719,0.9230000009536743,0.3761144714355468,0.3954855799674988,0.30374908447265625,0.3006950318813324,338.0,323.0,339.0,1000
