epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_avg,objective,weight_group:0,weight_group:1,weight_group:2,count_group:0,count_group:1,count_group:2,count
0,8,0.6686701774597168,0.607427716255188,0.5816221833229065,0.6194280891418458,0.6029850840568542,0.6955224275588989,0.7121211886405945,0.6700000038146973,0.6198578472137452,0.3339238464832306,0.3331400156021118,0.33293285965919495,335.0,335.0,330.0,1000
1,8,0.603690505027771,0.4959496259689331,0.4481005370616913,0.5134874858856201,0.7275641560554504,0.8607954978942871,0.8869047164916992,0.8280000061988831,0.5157242999076843,0.3358292281627655,0.332800954580307,0.3313243091106415,312.0,352.0,336.0,1000
2,8,0.6332831978797913,0.4456210732460022,0.4083138108253479,0.49640257024765017,0.7210683226585388,0.8784195184707642,0.9281437397003174,0.8420000057220459,0.49789135694503783,0.3390105068683624,0.3318808674812317,0.3290642499923706,337.0,329.0,334.0,1000
3,8,0.6213449239730835,0.41495755314826965,0.35652342438697815,0.45783170795440675,0.7302631735801697,0.901685357093811,0.9470587968826294,0.8650000052452087,0.4664725167751312,0.34308961033821106,0.33054667711257935,0.3264220654964447,304.0,356.0,340.0,1000
4,8,0.6248308420181274,0.3584136962890625,0.3420393764972687,0.4466699776649475,0.7378917336463928,0.957317054271698,0.9657321572303772,0.8830000052452087,0.445697170495987,0.3474867641925812,0.3286374807357788,0.32387277483940125,351.0,328.0,321.0,1000
5,8,0.5612068176269531,0.3572407364845276,0.3011253774166107,0.40551133155822755,0.7530487775802612,0.9558822512626648,0.9849397540092468,0.8990000023841858,0.41230944347381593,0.352014422416687,0.32689592242240906,0.32100731134414673,328.0,340.0,332.0,1000
6,8,0.5603976845741272,0.3514341115951538,0.28878167271614075,0.3961857922077179,0.7823343276977539,0.9676470756530762,0.991253674030304,0.9170000042915344,0.40699872589111324,0.35640984773635864,0.32546162605285645,0.31808412075042725,317.0,340.0,343.0,1000
7,8,0.588469386100769,0.32270562648773193,0.2757653594017029,0.39421328544616696,0.7727272510528564,0.975384533405304,0.9942028522491455,0.9150000042915343,0.40380597901344295,0.3612188994884491,0.32377371191978455,0.31504547595977783,330.0,325.0,345.0,1000
8,8,0.6275126338005066,0.30087143182754517,0.2784070670604706,0.40413432097435,0.7647058367729187,0.9808306694030762,0.988472580909729,0.9100000052452086,0.4148865928649903,0.36669856309890747,0.32143574953079224,0.31160402297973633,340.0,313.0,347.0,1000
9,8,0.6866558790206909,0.3143215477466583,0.269960880279541,0.4258769767284394,0.6823529601097107,0.9781931638717651,0.9911504983901978,0.8820000014305114,0.4405861744880676,0.3741859495639801,0.3182089924812317,0.30764317512512207,340.0,321.0,339.0,1000
10,8,0.7054509520530701,0.29884862899780273,0.26327699422836304,0.4283076770305634,0.7233429551124573,0.9754601120948792,0.9938837885856628,0.8940000038146974,0.44323466157913205,0.381960391998291,0.314601868391037,0.3033866584300995,347.0,326.0,327.0,1000
11,8,0.6409290432929993,0.30753281712532043,0.24513086676597595,0.3967327485084533,0.767371654510498,0.9818181991577148,1.0,0.917000002861023,0.4205276265144348,0.3898193836212158,0.3112887740135193,0.2990936040878296,331.0,330.0,339.0,1000
12,8,0.6643784642219543,0.29003506898880005,0.2592594027519226,0.4030072915554047,0.7234042882919312,0.9794117212295532,1.0,0.9020000061988831,0.43315782260894775,0.39663317799568176,0.3081511855125427,0.29511314630508423,329.0,340.0,331.0,1000
13,8,0.783142626285553,0.30422112345695496,0.24536369740962982,0.43442239975929253,0.6857143640518188,0.9670658707618713,0.9971509575843811,0.8890000023841859,0.4831336450576782,0.40605175495147705,0.3039536774158478,0.28999418020248413,315.0,334.0,351.0,1000
14,8,0.6597585082054138,0.2985215485095978,0.27143940329551697,0.4099126093387604,0.7485029697418213,0.9814814329147339,0.9941520094871521,0.9080000023841859,0.4409863295555115,0.4143904745578766,0.30030184984207153,0.285586953163147,334.0,324.0,342.0,1000
15,8,0.723194420337677,0.3080505430698395,0.2516956925392151,0.437393025636673,0.7126759886741638,0.978461503982544,0.9906250238418579,0.8880000066757202,0.4635085098743439,0.4224989712238312,0.29656314849853516,0.2809065282344818,355.0,325.0,320.0,1000
