epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_avg,objective,weight_group:0,weight_group:1,weight_group:2,count_group:0,count_group:1,count_group:2,count
0,8,0.9452584981918335,0.7467530369758606,0.6769010424613953,0.7920430040359496,0.40707963705062866,0.5462427735328674,0.7492063641548157,0.5630000047683715,0.795815577983856,0.33588728308677673,0.3325020968914032,0.33161020278930664,339.0,346.0,315.0,1000
1,8,0.8354179859161377,0.6101059913635254,0.5054634809494019,0.6472467465400696,0.4171779155731201,0.6452599763870239,0.8213256001472473,0.6320000047683715,0.6526738100051881,0.3401562571525574,0.3316565155982971,0.32815420627593994,326.0,327.0,347.0,1000
2,8,0.7776253819465637,0.5244038105010986,0.49167558550834656,0.5990459074974062,0.5,0.8231884241104126,0.8714733123779297,0.7300000004768372,0.6002658686637881,0.345254123210907,0.32972195744514465,0.3249880075454712,336.0,345.0,319.0,1000
3,8,0.7507924437522888,0.45323649048805237,0.4650157690048218,0.5611740303039551,0.5285714864730835,0.91158527135849,0.9782609343528748,0.799000002861023,0.5618998322486877,0.3504273295402527,0.3272570073604584,0.32227611541748047,350.0,328.0,322.0,1000
4,8,0.7323505282402039,0.41000333428382874,0.45530936121940613,0.5339983167648316,0.5591716170310974,0.9515150785446167,1.0,0.8350000033378601,0.5395181427001954,0.35551273822784424,0.3244630992412567,0.32004374265670776,338.0,330.0,332.0,1000
5,8,0.7506558299064636,0.39519092440605164,0.4578440487384796,0.5300128808021545,0.5403727293014526,0.977337121963501,1.0,0.8440000042915343,0.5452863783836365,0.3614453077316284,0.32070451974868774,0.3179055452346802,322.0,353.0,325.0,1000
6,8,0.7197755575180054,0.40680259466171265,0.4633377194404602,0.5397730493545533,0.5994475483894348,0.9827585816383362,0.9942528605461121,0.8480000023841858,0.5402689743041993,0.36701831221580505,0.31702226400375366,0.3159175515174866,362.0,290.0,348.0,1000
7,8,0.6457861661911011,0.39035382866859436,0.47142642736434937,0.5037926528453828,0.658823549747467,0.9969879984855652,0.9451218843460083,0.8650000038146973,0.5091876571178435,0.37170857191085815,0.31393805146217346,0.3144663870334625,340.0,332.0,328.0,1000
8,8,0.6849369406700134,0.38468924164772034,0.46510574221611023,0.5074882364273071,0.605015754699707,0.9739131331443787,0.9583333134651184,0.8510000038146973,0.522736548423767,0.3762657046318054,0.3105359673500061,0.3130788505077362,319.0,345.0,336.0,1000
9,8,0.6950997114181519,0.3971317708492279,0.46179139614105225,0.5198405361175537,0.6328358054161072,0.9646303057670593,0.9463276863098145,0.8470000023841858,0.5321162540912628,0.381044864654541,0.30737626552581787,0.3114601671695709,335.0,311.0,354.0,1000
