epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_avg,objective,weight_group:0,weight_group:1,weight_group:2,count_group:0,count_group:1,count_group:2,count
0,8,0.6281722784042358,0.5649124383926392,0.38806813955307007,0.5264201903343201,0.6520466804504395,0.7610063552856445,1.0,0.8050000023841858,0.527841941356659,0.3348349928855896,0.3338032364845276,0.3313625752925873,342.0,318.0,340.0,1000
1,8,0.5084480047225952,0.42420753836631775,0.21398796141147614,0.3797748420238495,0.8067484498023987,0.9367470741271973,1.0,0.91600000333786,0.3834618933200836,0.33806848526000977,0.3348519802093506,0.32722732424736023,326.0,332.0,342.0,1000
2,8,0.5000302791595459,0.35873329639434814,0.14410941302776337,0.32536015105247496,0.7533332705497742,0.9365994930267334,1.0,0.9040000014305115,0.3385212829113007,0.34200209379196167,0.3355962038040161,0.32240748405456543,300.0,347.0,353.0,1000
3,8,0.4397236406803131,0.32467910647392273,0.12939532101154327,0.3027264862060547,0.8253012299537659,0.9666666984558105,1.0,0.9300000033378601,0.302185497045517,0.3461472988128662,0.3361591696739197,0.31759536266326904,332.0,360.0,308.0,1000
4,8,0.4000653922557831,0.31837406754493713,0.1094861850142479,0.2758624572753906,0.8366761803627014,0.9614147543907166,1.0,0.931000005722046,0.28167825031280513,0.34968259930610657,0.3369123339653015,0.31320473551750183,349.0,311.0,340.0,1000
5,8,0.3710215389728546,0.3105807900428772,0.10008897632360458,0.26175586295127873,0.8670695424079895,0.9385965466499329,1.0,0.9350000042915345,0.2670484509468079,0.35272958874702454,0.3381238281726837,0.30913567543029785,331.0,342.0,327.0,1000
6,8,0.36760395765304565,0.31330573558807373,0.08871994912624359,0.26364853882789613,0.8703169822692871,0.9396552443504333,1.0,0.9340000028610228,0.2639766674041748,0.3557439148426056,0.33932623267173767,0.3049774467945099,347.0,348.0,305.0,1000
7,8,0.3523319661617279,0.2708654999732971,0.0814247652888298,0.23680253076553343,0.8834356069564819,0.9689265489578247,1.0,0.9510000009536743,0.24431986665725708,0.35871779918670654,0.3404214680194855,0.3008742034435272,326.0,354.0,320.0,1000
8,8,0.35342249274253845,0.2780130207538605,0.0791172981262207,0.2377631032466888,0.8532935380935669,0.9465876221656799,1.0,0.933000005722046,0.2464757764339447,0.3620963394641876,0.34095022082328796,0.2970260977745056,334.0,337.0,329.0,1000
9,8,0.3404223918914795,0.26450735330581665,0.07500693202018738,0.22869258213043211,0.8753709197044373,0.9469026327133179,1.0,0.94000000333786,0.2353702120780945,0.36525097489356995,0.34175238013267517,0.29294219613075256,337.0,339.0,324.0,1000
