epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_group:3,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_group:3,acc_avg,objective,count_group:0,count_group:1,count_group:2,count_group:3,count
16,38,0.007860233075916767,0.024453062564134598,0.0840383842587471,0.019384577870368958,0.011927029577873425,1.0,1.0,1.0,1.0,1.0,0.011927029577873425,3498.0,184.0,56.0,1057.0,4795
17,38,0.008192447945475578,0.02950858511030674,0.0749339610338211,0.016357071697711945,0.011589673235313241,1.0,1.0,1.0,1.0,1.0,0.011589673235313241,3498.0,184.0,56.0,1057.0,4795
18,38,0.008502493612468243,0.02754916250705719,0.07585184276103973,0.017715608701109886,0.012050861948217357,1.0,1.0,1.0,1.0,1.0,0.012050861948217357,3498.0,184.0,56.0,1057.0,4795
19,38,0.009090040810406208,0.03158984333276749,0.08077422529459,0.018722565844655037,0.012913993128591898,1.0,1.0,1.0,1.0,1.0,0.012913993128591898,3498.0,184.0,56.0,1057.0,4795
20,38,0.009387168101966381,0.02543969824910164,0.07981835305690765,0.0191729087382555,0.01298285957515178,1.0,1.0,1.0,1.0,1.0,0.01298285957515178,3498.0,184.0,56.0,1057.0,4795
21,38,0.009990405291318893,0.027793720364570618,0.06527198851108551,0.017169445753097534,0.012901736305282687,1.0,1.0,1.0,1.0,1.0,0.012901736305282687,3498.0,184.0,56.0,1057.0,4795
22,38,0.010633165016770363,0.026411432772874832,0.06543467193841934,0.0194257665425539,0.013816868695425604,1.0,1.0,1.0,1.0,1.0,0.013816868695425604,3498.0,184.0,56.0,1057.0,4795
23,38,0.011126065626740456,0.031016865745186806,0.06677192449569702,0.017866436392068863,0.014025054389962436,1.0,1.0,1.0,1.0,1.0,0.014025054389962436,3498.0,184.0,56.0,1057.0,4795
24,38,0.011841791681945324,0.02726772241294384,0.06175226718187332,0.018508385866880417,0.014486201390686201,1.0,1.0,1.0,1.0,1.0,0.014486201390686201,3498.0,184.0,56.0,1057.0,4795
25,38,0.01286132913082838,0.027705170214176178,0.07360076159238815,0.021797845140099525,0.016110250049652348,1.0,1.0,1.0,1.0,1.0,0.016110250049652348,3498.0,184.0,56.0,1057.0,4795
26,38,0.014021278358995914,0.03358890488743782,0.05939826741814613,0.02148853801190853,0.016948170940915157,1.0,1.0,1.0,1.0,1.0,0.016948170940915157,3498.0,184.0,56.0,1057.0,4795
27,38,0.015342281199991703,0.033966608345508575,0.065684013068676,0.02139705792069435,0.017979591537550542,0.9997141361236572,1.0,1.0,1.0,0.9997914494264861,0.017979591537550542,3498.0,184.0,56.0,1057.0,4795
28,38,0.01668875478208065,0.033368151634931564,0.06839645653963089,0.027632832527160645,0.02034517445672416,1.0,1.0,1.0,1.0,1.0,0.02034517445672416,3498.0,184.0,56.0,1057.0,4795
29,38,0.016892073675990105,0.03858885541558266,0.07610224187374115,0.024470537900924683,0.02008673993052917,1.0,1.0,1.0,1.0,1.0,0.02008673993052917,3498.0,184.0,56.0,1057.0,4795
30,38,0.017805110663175583,0.03100711666047573,0.06491919606924057,0.02277699112892151,0.019957942390917364,1.0,1.0,1.0,1.0,1.0,0.019957942390917364,3498.0,184.0,56.0,1057.0,4795
31,38,0.01985165663063526,0.03429242968559265,0.06731991469860077,0.02761802263557911,0.02267217075139502,1.0,1.0,1.0,1.0,1.0,0.02267217075139502,3498.0,184.0,56.0,1057.0,4795
32,38,0.021184224635362625,0.040454763919115067,0.06610263139009476,0.028285617008805275,0.024013705988636978,1.0,1.0,1.0,1.0,1.0,0.024013705988636978,3498.0,184.0,56.0,1057.0,4795
33,38,0.022723695263266563,0.04060322046279907,0.07223289459943771,0.028998123481869698,0.025371122500850454,1.0,1.0,1.0,1.0,1.0,0.025371122500850454,3498.0,184.0,56.0,1057.0,4795
34,38,0.024283288046717644,0.03775398060679436,0.07393769174814224,0.030779318884015083,0.026812082130900892,1.0,1.0,1.0,1.0,1.0,0.026812082130900892,3498.0,184.0,56.0,1057.0,4795
35,38,0.0260235033929348,0.04377792403101921,0.07674568146467209,0.031794093549251556,0.02856923190564135,1.0,0.9945651888847351,1.0,1.0,0.999791449128152,0.02856923190564135,3498.0,184.0,56.0,1057.0,4795
36,38,0.028964832425117493,0.04990459606051445,0.07731618732213974,0.038352493196725845,0.03240244215096,1.0,1.0,1.0,1.0,1.0,0.03240244215096,3498.0,184.0,56.0,1057.0,4795
37,38,0.0308162122964859,0.05238186940550804,0.07306594401597977,0.0406738817691803,0.034310186197505366,1.0,1.0,1.0,0.9990540146827698,0.9997914494264857,0.034310186197505366,3498.0,184.0,56.0,1057.0,4795
38,38,0.03289899602532387,0.07827220112085342,0.09894821047782898,0.04283677786588669,0.03760216178001527,0.9997140169143677,0.9945653080940247,1.0,1.0,0.9995828988529718,0.03760216178001527,3498.0,184.0,56.0,1057.0,4795
39,38,0.03344206511974335,0.05764033645391464,0.11201920360326767,0.04817798361182213,0.038536680297881404,1.0,0.9945652484893799,1.0,0.9981078505516052,0.9993743484161944,0.038536680297881404,3498.0,184.0,56.0,1057.0,4795
40,38,0.0437006950378418,0.12615737318992615,0.3168722689151764,0.06574340164661407,0.05491420450203735,0.9962835907936096,0.9728260040283203,0.8928570747375488,0.9952695965766907,0.993952033368092,0.05491420450203735,3498.0,184.0,56.0,1057.0,4795
41,38,0.037426095455884933,0.09987600892782211,0.12688307464122772,0.06302502006292343,0.046510237060697034,0.9991424679756165,0.9782607555389404,1.0,0.9924314022064209,0.996871741397289,0.046510237060697034,3498.0,184.0,56.0,1057.0,4795
42,38,0.03913339227437973,0.07326990365982056,0.18358667194843292,0.05839001387357712,0.04637525825449523,0.9991424679756165,0.9945652484893799,0.9821429252624512,0.9952696561813354,0.9979144942648593,0.04637525825449523,3498.0,184.0,56.0,1057.0,4795
43,38,0.04052603989839554,0.07040371000766754,0.18957599997520447,0.06248138099908829,0.048253061354346774,0.997713029384613,0.9945652484893799,0.928571343421936,0.9962157011032104,0.9964546399519268,0.048253061354346774,3498.0,184.0,56.0,1057.0,4795
44,38,0.04706966504454613,0.11099421232938766,0.26284733414649963,0.08396203815937042,0.060175172976054035,0.9974271059036255,0.9782607555389404,0.910714328289032,0.985808789730072,0.9931178310740358,0.060175172976054035,3498.0,184.0,56.0,1057.0,4795
45,38,0.04758334904909134,0.10357657819986343,0.2262343168258667,0.07548733800649643,0.057969521863213185,0.9962835311889648,0.9782608151435852,0.9464285969734192,0.9877009987831116,0.9931178310740355,0.057969521863213185,3498.0,184.0,56.0,1057.0,4795
46,38,0.044567227363586426,0.18260321021080017,0.21840035915374756,0.08610901236534119,0.061051683151187454,0.9988564848899841,0.9347826838493347,0.9464285969734192,0.9867550730705261,0.9931178310740354,0.061051683151187454,3498.0,184.0,56.0,1057.0,4795
47,38,0.05080018565058708,0.15982939302921295,0.27933987975120544,0.10629796981811523,0.06988689848013045,0.9971413016319275,0.9510869383811951,0.910714328289032,0.9772943258285522,0.989989572608061,0.06988689848013045,3498.0,184.0,56.0,1057.0,4795
48,38,0.047983694821596146,0.09578298032283783,0.17164036631584167,0.08192222565412521,0.058743411316550954,0.9994282126426697,0.97826087474823,1.0,0.9962155818939209,0.9979144939665254,0.058743411316550954,3498.0,184.0,56.0,1057.0,4795
49,38,0.050061650574207306,0.08972752839326859,0.21013329923152924,0.08346527069807053,0.06081663594193703,0.997713029384613,0.9945651888847351,0.9642857313156128,0.9943235516548157,0.9964546402502608,0.06081663594193703,3498.0,184.0,56.0,1057.0,4795
50,38,0.051638465374708176,0.10675038397312164,0.32823631167411804,0.10005935281515121,0.06765743658350577,0.9971412420272827,0.97826087474823,0.875,0.9877009391784668,0.9929092805005215,0.06765743658350577,3498.0,184.0,56.0,1057.0,4795
51,38,0.0572330579161644,0.2338544726371765,0.2997289001941681,0.11796867847442627,0.08023109675479259,0.9957116842269897,0.9239130020141602,0.9285714030265808,0.9782402515411377,0.9883211680199481,0.08023109675479259,3498.0,184.0,56.0,1057.0,4795
52,38,0.05894862860441208,0.1551705002784729,0.47122836112976074,0.11614691466093063,0.08006458682424714,0.9957117438316345,0.9782608151435852,0.8214285969734192,0.9820245504379272,0.9899895724713245,0.08006458682424714,3498.0,184.0,56.0,1057.0,4795
53,38,0.06325813382863998,0.20977310836315155,0.34808966517448425,0.12588588893413544,0.08601243133589673,0.9942824840545654,0.9347826242446899,0.8928571939468384,0.9782401919364929,0.987278415152378,0.08601243133589673,3498.0,184.0,56.0,1057.0,4795
54,38,0.062493499368429184,0.16653761267662048,0.48348790407180786,0.13812120258808136,0.08807395999635473,0.9962835311889648,0.9510870575904846,0.7857144474983215,0.9782403111457825,0.9881126173096978,0.08807395999635473,3498.0,184.0,56.0,1057.0,4795
55,38,0.0658249780535698,0.2356417328119278,0.541534960269928,0.14229129254817963,0.09475321865119082,0.9937105774879456,0.9239130020141602,0.7857143878936768,0.9763481020927429,0.9847758082702089,0.09475321865119082,3498.0,184.0,56.0,1057.0,4795
56,38,0.06808488816022873,0.22209087014198303,0.2871244251728058,0.14660030603408813,0.09386051684866607,0.9937106966972351,0.9293479323387146,0.9285714626312256,0.9706716537475586,0.9854014595556805,0.09386051684866607,3498.0,184.0,56.0,1057.0,4795
57,38,0.06530682742595673,0.22871460020542145,0.4275270104408264,0.13282564282417297,0.09069134716383483,0.9965694546699524,0.9130437970161438,0.875,0.9839168190956116,0.9891553698789343,0.09069134716383483,3498.0,184.0,56.0,1057.0,4795
58,38,0.06771694868803024,0.24170304834842682,0.4131534993648529,0.15320855379104614,0.09727327012232621,0.9965696334838867,0.9076088070869446,0.8214285373687744,0.9659414291381836,0.9843587069864442,0.09727327012232621,3498.0,184.0,56.0,1057.0,4795
59,38,0.07075271755456924,0.2425708919763565,0.4905861020088196,0.15250085294246674,0.1002695161169463,0.9937106370925903,0.9184781908988953,0.8214285969734192,0.9697257280349731,0.9835245046923876,0.1002695161169463,3498.0,184.0,56.0,1057.0,4795
60,38,0.0678691416978836,0.22096939384937286,0.4548799395561218,0.14300471544265747,0.09482666183810784,0.9968552589416504,0.9347826242446899,0.785714328289032,0.9754021763801575,0.9872784150156413,0.09482666183810784,3498.0,184.0,56.0,1057.0,4795
61,38,0.07701493799686432,0.335815966129303,0.5168074369430542,0.1833169162273407,0.11551523354055981,0.9919953942298889,0.8586956262588501,0.7857142090797424,0.9649953246116638,0.9785192910647865,0.11551523354055981,3498.0,184.0,56.0,1057.0,4795
62,38,0.07907791435718536,0.30179110169410706,0.6111650466918945,0.19418840110301971,0.11921300793278332,0.9934248328208923,0.8858696222305298,0.7499999403953552,0.9583727121353149,0.9787278416383006,0.11921300793278332,3498.0,184.0,56.0,1057.0,4795
63,38,0.07951201498508453,0.3234044313430786,0.5834469199180603,0.19890278577804565,0.1210746021679097,0.9948540925979614,0.885869562625885,0.75,0.9517502784729004,0.9783107400562021,0.1210746021679097,3498.0,184.0,56.0,1057.0,4795
64,38,0.07865150272846222,0.28459617495536804,0.5508630871772766,0.18309646844863892,0.11509278143471548,0.9957119226455688,0.8858696222305298,0.7857144474983215,0.964995265007019,0.9822732013880401,0.11509278143471548,3498.0,184.0,56.0,1057.0,4795
65,38,0.08359101414680481,0.2958105802536011,0.571160078048706,0.20713301002979279,0.12466217715281515,0.9928529858589172,0.8967392444610596,0.75,0.9545884728431702,0.9778936389091744,0.12466217715281515,3498.0,184.0,56.0,1057.0,4795
66,38,0.08976508677005768,0.34476935863494873,0.6320770382881165,0.22803424298763275,0.13636378736640167,0.9879934191703796,0.8586955666542053,0.714285671710968,0.9328287839889526,0.9676746609437203,0.13636378736640167,3498.0,184.0,56.0,1057.0,4795
67,38,0.09251734614372253,0.4394811987876892,0.7486480474472046,0.24572151899337769,0.14726635193737758,0.9877071380615234,0.8097825050354004,0.6071428656578064,0.9299905896186829,0.9637121999102167,0.14726635193737758,3498.0,184.0,56.0,1057.0,4795
68,38,0.09188397973775864,0.3302239179611206,0.7479485869407654,0.2510133385658264,0.1437700707174069,0.9919952154159546,0.8858697414398193,0.6785715222358704,0.9271523952484131,0.9699687171156391,0.1437700707174069,3498.0,184.0,56.0,1057.0,4795
69,38,0.09257162362337112,0.33855101466178894,0.6759948134422302,0.2420518696308136,0.14177550239657466,0.9894227385520935,0.8586955070495605,0.7142857909202576,0.9394513368606567,0.9701772676891531,0.14177550239657466,3498.0,184.0,56.0,1057.0,4795
70,38,0.09059465676546097,0.3326188623905182,0.705237865447998,0.24612878262996674,0.14134585428847016,0.9934248328208923,0.8804348111152649,0.6071428656578064,0.945127546787262,0.9739311780124066,0.14134585428847016,3498.0,184.0,56.0,1057.0,4795
71,38,0.09189611673355103,0.33174964785575867,0.758094847202301,0.23508904874324799,0.14044566501293243,0.9894225597381592,0.8641303777694702,0.6250000596046448,0.9470199942588806,0.9710114699832095,0.14044566501293243,3498.0,184.0,56.0,1057.0,4795
72,38,0.09302179515361786,0.3599589467048645,0.6699220538139343,0.23614688217639923,0.14155278415948436,0.9891366958618164,0.8369565010070801,0.6250001192092896,0.9526963233947754,0.9710114705550165,0.14155278415948436,3498.0,184.0,56.0,1057.0,4795
73,38,0.08810260891914368,0.36772000789642334,0.6611654162406921,0.23796822130680084,0.13856120698767732,0.9925670623779297,0.8315216898918152,0.625,0.9536423683166504,0.9735140771637121,0.13856120698767732,3498.0,184.0,56.0,1057.0,4795
74,38,0.08976618200540543,0.312386691570282,0.6803688406944275,0.25208842754364014,0.14098840481732766,0.9919953346252441,0.8858697414398193,0.660714328289032,0.9451277852058411,0.9737226278739628,0.14098840481732766,3498.0,184.0,56.0,1057.0,4795
75,38,0.08827678859233856,0.3555253744125366,0.7409071922302246,0.24412648379802704,0.14050915668853514,0.992853045463562,0.83152174949646,0.6964285373687744,0.9451277852058411,0.9726798750063924,0.14050915668853514,3498.0,184.0,56.0,1057.0,4795
76,38,0.0908908024430275,0.37364378571510315,0.8077166676521301,0.2643216550350189,0.1483433837904299,0.9908519387245178,0.8369566202163696,0.5535715222358704,0.9347209334373474,0.9674661105318039,0.1483433837904299,3498.0,184.0,56.0,1057.0,4795
77,38,0.10356731712818146,0.47726184129714966,1.1752530336380005,0.32701441645622253,0.17967946470343163,0.982561469078064,0.7499999403953552,0.4285714030265808,0.8949857950210571,0.9478623567333562,0.17967946470343163,3498.0,184.0,56.0,1057.0,4795
78,38,0.10237886011600494,0.5189640522003174,0.9714314341545105,0.3269558250904083,0.17801941150917877,0.9857062697410583,0.7228259444236755,0.5357142686843872,0.901608407497406,0.9518248172199142,0.17801941150917877,3498.0,184.0,56.0,1057.0,4795
79,38,0.09542546421289444,0.4642965495586395,1.009149193763733,0.29484426975250244,0.16421096568560078,0.9899944067001343,0.7663044333457947,0.4464285373687744,0.9224218130111694,0.960166840595548,0.16421096568560078,3498.0,184.0,56.0,1057.0,4795
80,38,0.09359434992074966,0.4708164632320404,0.8618170619010925,0.30683237314224243,0.16404732852645912,0.9911379814147949,0.7445651888847351,0.535714328289032,0.9139072895050049,0.959332638438228,0.16404732852645912,3498.0,184.0,56.0,1057.0,4795
81,38,0.09303523600101471,0.39329928159713745,0.7714369297027588,0.29179057478904724,0.15629351691918775,0.9899943470954895,0.8315218091011047,0.6428572535514832,0.9262061715126038,0.9657977062171642,0.15629351691918775,3498.0,184.0,56.0,1057.0,4795
82,38,0.08646627515554428,0.30278491973876953,0.7254046201705933,0.26557162404060364,0.14171082997719867,0.9942825436592102,0.9130434393882751,0.625,0.9508042335510254,0.9772679877604383,0.14171082997719867,3498.0,184.0,56.0,1057.0,4795
83,38,0.08956488221883774,0.3183586001396179,0.6615960597991943,0.28836047649383545,0.1488472182913543,0.9919954538345337,0.8804346323013306,0.6428571939468384,0.9299905300140381,0.9699687171156389,0.1488472182913543,3498.0,184.0,56.0,1057.0,4795
84,38,0.09152962267398834,0.3435027599334717,0.7488738298416138,0.27607646584510803,0.14955682143864227,0.9879931211471558,0.8641305565834045,0.5714285969734192,0.9375590682029724,0.9672575599334289,0.14955682143864227,3498.0,184.0,56.0,1057.0,4795
85,38,0.08933104574680328,0.35726499557495117,0.7589870095252991,0.3082548975944519,0.15569247945257472,0.9908517599105835,0.8423914313316345,0.6428573131561279,0.9101230502128601,0.9632950987383272,0.15569247945257472,3498.0,184.0,56.0,1057.0,4795
86,38,0.08502035588026047,0.3749721646308899,0.6685633063316345,0.2749074101448059,0.1448201994282486,0.9942823648452759,0.8532606959342957,0.6964287161827087,0.9356669783592224,0.972471323997808,0.1448201994282486,3498.0,184.0,56.0,1057.0,4795
87,38,0.08019820600748062,0.2596168518066406,0.6488051414489746,0.2558010220527649,0.13243327690395243,0.9968553781509399,0.9239130616188049,0.7321429252624512,0.9545884132385254,0.9816475495307612,0.13243327690395243,3498.0,184.0,56.0,1057.0,4795
88,38,0.08158394694328308,0.28108343482017517,0.6444079875946045,0.2599005699157715,0.13512029900012595,0.9962836503982544,0.9076086282730103,0.7321429252624512,0.9526962637901306,0.9801876955161627,0.13512029900012595,3498.0,184.0,56.0,1057.0,4795
89,38,0.08581189066171646,0.3230472803115845,0.7825075387954712,0.28392016887664795,0.14672256440266082,0.9925670623779297,0.8532609343528748,0.5178571939468384,0.9290445446968079,0.9676746612420546,0.14672256440266082,3498.0,184.0,56.0,1057.0,4795
90,38,0.08281909674406052,0.2914411425590515,0.7710773944854736,0.2638862431049347,0.1387767428215651,0.9962836503982544,0.9239130616188049,0.642857015132904,0.9489119648933411,0.978936392211815,0.1387767428215651,3498.0,184.0,56.0,1057.0,4795
91,38,0.08279402554035187,0.36292558908462524,0.741122305393219,0.27405020594596863,0.14339223554099553,0.9934248328208923,0.8315216898918152,0.571428656578064,0.9356668591499329,0.9695516162669447,0.14339223554099553,3498.0,184.0,56.0,1057.0,4795
92,38,0.0845230370759964,0.34979358315467834,0.7683366537094116,0.28533872961997986,0.14695590246270676,0.9922811985015869,0.8423912525177002,0.6250001192092896,0.9318827986717224,0.968925964384805,0.14695590246270676,3498.0,184.0,56.0,1057.0,4795
93,38,0.09108340740203857,0.4110790491104126,0.8675069212913513,0.31888800859451294,0.16264718672779235,0.9905659556388855,0.8260869979858398,0.5,0.9025543928146362,0.9591240878647137,0.16264718672779235,3498.0,184.0,56.0,1057.0,4795
94,38,0.08922166377305984,0.32353007793426514,0.8849034905433655,0.3117607831954956,0.15656154366118816,0.9905659556388855,0.8586956858634949,0.5714285969734192,0.9148532748222351,0.9639207509188013,0.15656154366118816,3498.0,184.0,56.0,1057.0,4795
95,38,0.09100341796875,0.3756977915763855,0.7355860471725464,0.31354549527168274,0.1585127960871109,0.9899942278862,0.8260869383811951,0.6607142090797424,0.9110689163208008,0.9624608966058685,0.1585127960871109,3498.0,184.0,56.0,1057.0,4795
96,38,0.0893021821975708,0.34121373295783997,0.683203935623169,0.2913980484008789,0.1504545254055974,0.9899943470954895,0.8532609343528748,0.6250000596046448,0.9280984401702881,0.9668404590847347,0.1504545254055974,3498.0,184.0,56.0,1057.0,4795
97,38,0.08640186488628387,0.3288141191005707,0.6881482005119324,0.30184057354927063,0.1502226018448816,0.9939964413642883,0.8695651292800903,0.6785714030265808,0.9176915287971497,0.9687174139728884,0.1502226018448816,3498.0,184.0,56.0,1057.0,4795
98,38,0.08415915071964264,0.3101031482219696,0.620701789855957,0.29068389534950256,0.1446214645697005,0.9945682287216187,0.8695651292800903,0.7678571343421936,0.9233681559562683,0.971428571130238,0.1446214645697005,3498.0,184.0,56.0,1057.0,4795
99,38,0.08737874031066895,0.316964715719223,0.666236400604248,0.29537007212638855,0.14879826997815634,0.9922812581062317,0.9021740555763245,0.6785714030265808,0.9347208738327026,0.9724713245696149,0.14879826997815634,3498.0,184.0,56.0,1057.0,4795
100,38,0.08714715391397476,0.33361372351646423,0.7673419117927551,0.28111928701400757,0.14730757708283485,0.992567241191864,0.875,0.6071429252624512,0.9271522164344788,0.9691345148215829,0.14730757708283485,3498.0,184.0,56.0,1057.0,4795
101,38,0.08834648132324219,0.3762959837913513,0.8256979584693909,0.2947809100151062,0.1535134655249629,0.990851879119873,0.8423913717269897,0.5178571343421936,0.9271523356437683,0.9655891556436504,0.1535134655249629,3498.0,184.0,56.0,1057.0,4795
102,38,0.08191926777362823,0.2698952555656433,0.556695282459259,0.2560507655143738,0.13306255772849693,0.9959976673126221,0.9021739959716797,0.75,0.9517500996589661,0.9797705940708007,0.13306255772849693,3498.0,184.0,56.0,1057.0,4795
103,38,0.07909485697746277,0.2902228832244873,0.6559848785400391,0.2559189796447754,0.13291269351531124,0.9974269866943359,0.8913043737411499,0.714285671710968,0.9489121437072754,0.9793534930605088,0.13291269351531124,3498.0,184.0,56.0,1057.0,4795
104,38,0.08582298457622528,0.29205918312072754,0.6113669872283936,0.27644357085227966,0.1418946997620888,0.9931389689445496,0.8913044333457947,0.7142857313156128,0.9356670379638672,0.9733055264286008,0.1418946997620888,3498.0,184.0,56.0,1057.0,4795
105,38,0.08656048029661179,0.27244746685028076,0.6882282495498657,0.2799195945262909,0.14334402552672798,0.9917096495628357,0.91847825050354,0.7142857313156128,0.937559187412262,0.9737226277123652,0.14334402552672798,3498.0,184.0,56.0,1057.0,4795
106,38,0.0886939987540245,0.31221911311149597,0.808050811290741,0.29207536578178406,0.15050563646929122,0.9897083640098572,0.8804348707199097,0.6250000596046448,0.9252601861953735,0.9670490094966512,0.15050563646929122,3498.0,184.0,56.0,1057.0,4795
107,38,0.08750364184379578,0.33222803473472595,0.6752573847770691,0.28680741786956787,0.14769290198374838,0.9937105774879456,0.875,0.6428571343421936,0.9347208142280579,0.97205422328585,0.14769290198374838,3498.0,184.0,56.0,1057.0,4795
108,38,0.08423491567373276,0.26462918519973755,0.7489390969276428,0.2691195607185364,0.13967579034496022,0.9939966201782227,0.9239130616188049,0.6071429252624512,0.9356669187545776,0.9739311784474768,0.13967579034496022,3498.0,184.0,56.0,1057.0,4795
109,38,0.0816904753446579,0.27757716178894043,0.4937882125377655,0.26215723156929016,0.13380184634758616,0.9957116842269897,0.9130434989929199,0.7857142686843872,0.9526962041854858,0.9806047963648568,0.13380184634758616,3498.0,184.0,56.0,1057.0,4795
110,38,0.07635936141014099,0.21768741309642792,0.544927179813385,0.23677925765514374,0.12261755394985331,0.997998833656311,0.9565218091011047,0.7857143878936768,0.9555346369743347,0.984567257696695,0.12261755394985331,3498.0,184.0,56.0,1057.0,4795
111,38,0.08022158592939377,0.2743728458881378,0.6882560849189758,0.2628699839115143,0.13503559224610534,0.9965693354606628,0.9021738171577454,0.714285671710968,0.940397322177887,0.9772679874869655,0.13503559224610534,3498.0,184.0,56.0,1057.0,4795
112,38,0.08558627218008041,0.32427528500556946,0.5881764888763428,0.28744855523109436,0.14511334853202143,0.9922813177108765,0.8586958646774292,0.75,0.9243142008781433,0.9693430653950967,0.14511334853202143,3498.0,184.0,56.0,1057.0,4795
113,38,0.09173411875963211,0.3610876202583313,0.957726001739502,0.3206464648246765,0.162644840209775,0.9919954538345337,0.8423912525177002,0.5000000596046448,0.8997161388397217,0.9601668401604775,0.162644840209775,3498.0,184.0,56.0,1057.0,4795
114,38,0.09067726135253906,0.3219502568244934,0.824790894985199,0.3089578151702881,0.1562428855330405,0.9922813177108765,0.8641304969787598,0.5535715222358704,0.9091770052909851,0.9639207509188011,0.1562428855330405,3498.0,184.0,56.0,1057.0,4795
115,38,0.08736971020698547,0.30702662467956543,0.762364387512207,0.2791993319988251,0.1459683531967144,0.99313884973526,0.8913043737411499,0.535714328289032,0.9328286647796631,0.9705943688361813,0.1459683531967144,3498.0,184.0,56.0,1057.0,4795
116,38,0.08119205385446548,0.27345746755599976,0.5535553693771362,0.2626470625400543,0.13408613308751424,0.9962835907936096,0.9184784889221191,0.7678571939468384,0.9356668591499329,0.9772679873253679,0.13408613308751424,3498.0,184.0,56.0,1057.0,4795
