epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_avg,objective,weight_group:0,weight_group:1,weight_group:2,count_group:0,count_group:1,count_group:2,count
0,8,0.7566978931427002,0.8339750170707703,0.7830581068992615,0.7912055463790892,0.5384615063667297,0.42686569690704346,0.49235469102859497,0.48600000190734854,0.7958005108833311,0.33252134919166565,0.33391067385673523,0.3335215747356415,338.0,335.0,327.0,1000
1,8,0.6749204993247986,0.5814756751060486,0.6529916524887085,0.636637367248535,0.5914285182952881,0.6339285373687744,0.5286624431610107,0.5860000052452088,0.6354688291549684,0.3327539563179016,0.33365142345428467,0.33360111713409424,350.0,336.0,314.0,1000
2,8,0.6607951521873474,0.4876965284347534,0.5720344185829163,0.5745101141929626,0.6142857074737549,0.8731563687324524,0.63987135887146,0.7100000023841858,0.5740420875549317,0.3347407877445221,0.3314967453479767,0.33378928899765015,350.0,339.0,311.0,1000
3,8,0.6409492492675781,0.44521158933639526,0.5153602361679077,0.5348853983879089,0.6676557660102844,0.9446154236793518,0.875739574432373,0.8280000023841857,0.532008800983429,0.3372422754764557,0.32910579442977905,0.3336503803730011,337.0,325.0,338.0,1000
4,8,0.6837732791900635,0.4194824993610382,0.4912477135658264,0.5435271978378295,0.6214098930358887,0.9397993087768555,0.8962264060974121,0.8040000019073488,0.5321516060829163,0.3407362103462219,0.32635942101478577,0.3328721523284912,383.0,299.0,318.0,1000
5,8,0.665583074092865,0.3959723711013794,0.48498842120170593,0.5158708672523499,0.6347825527191162,0.9745041728019714,0.8907284736633301,0.8320000052452088,0.5180551552772523,0.34477636218070984,0.3233832120895386,0.3317854404449463,345.0,353.0,302.0,1000
6,8,0.6871951222419739,0.39529040455818176,0.47788044810295105,0.5268376789093019,0.6022408604621887,0.9551282525062561,0.9033232927322388,0.81200000333786,0.5257891130447387,0.3493689298629761,0.3200340270996094,0.3305186629295349,357.0,312.0,331.0,1000
7,8,0.7069793343544006,0.3801966905593872,0.492434024810791,0.5211817021369934,0.60317462682724,0.9537571668624878,0.8702064752578735,0.8150000019073487,0.5329315476417541,0.35400131344795227,0.3166050910949707,0.3294651210308075,315.0,346.0,339.0,1000
8,8,0.627143383026123,0.4063361883163452,0.48640522360801697,0.5076125860214235,0.6578171849250793,0.9425981640815735,0.8939393758773804,0.830000005722046,0.5106716260910035,0.35806578397750854,0.31347793340682983,0.3284900188446045,339.0,331.0,330.0,1000
9,8,0.6974156498908997,0.3797850012779236,0.48014014959335327,0.5112507662773133,0.618122935295105,0.9582173228263855,0.8855422139167786,0.829000006198883,0.5284168438911437,0.3622131943702698,0.3101963400840759,0.3276008367538452,309.0,359.0,332.0,1000
10,8,0.7098765969276428,0.3640604019165039,0.47250670194625854,0.5162261984348298,0.6028986573219299,0.9630681276321411,0.910891056060791,0.8230000047683717,0.5259068527221679,0.36734169721603394,0.3064088821411133,0.326112300157547,345.0,352.0,303.0,1000
11,8,0.6260006427764893,0.36648431420326233,0.4999752938747406,0.49498366403579713,0.6977491974830627,0.9788519144058228,0.902234673500061,0.8640000052452088,0.5064311394691468,0.37214964628219604,0.3026457130908966,0.32525435090065,311.0,331.0,358.0,1000
