epoch,batch,loss_group:0,loss_group:1,loss_avg,acc_group:0,acc_group:1,acc_avg,objective,count_group:0,count_group:1,count
0,50,0.09990526735782623,3.7397406101226807,0.13857850881293418,0.9747315645217896,0.0,0.9643749999999999,0.13857850881293418,1583.0,17.0,1600
0,100,0.017042968422174454,4.627223491668701,0.06314478646963832,1.0,0.0,0.99,0.06314478646963832,1584.0,16.0,1600
0,150,0.01790740340948105,3.882753372192383,0.06138692099601029,1.0,0.0,0.98875,0.06138692099601029,1582.0,18.0,1600
0,200,0.0155545175075531,3.5336334705352783,0.05073530986905099,1.0,0.0,0.99,0.05073530986905099,1584.0,16.0,1600
0,250,0.01737290993332863,3.5905113220214844,0.04640465950593353,1.0,0.0,0.991875,0.04640465950593353,1587.0,13.0,1600
0,300,0.015834245830774307,3.190919876098633,0.049569530822336665,1.0,0.0,0.9893749999999998,0.049569530822336665,1583.0,17.0,1600
0,350,0.013814221136271954,3.117319345474243,0.03709050831384957,1.0,0.0,0.9924999999999999,0.03709050831384957,1588.0,12.0,1600
0,400,0.014314895495772362,4.186014175415039,0.056031879698857666,1.0,0.0,0.9899999999999998,0.056031879698857666,1584.0,16.0,1600
0,450,0.016633890569210052,3.204758644104004,0.04253740631043909,1.0,0.0,0.9918749999999997,0.04253740631043909,1587.0,13.0,1600
0,500,0.014891758561134338,2.567310094833374,0.04041594315320253,1.0,0.0,0.9900000000000002,0.04041594315320253,1584.0,16.0,1600
0,550,0.01630246639251709,3.0539400577545166,0.05427293745800851,1.0,0.05000000074505806,0.9881250000000001,0.05427293745800851,1580.0,20.0,1600
0,600,0.013870107010006905,2.9580044746398926,0.026750693852081894,1.0,0.0,0.9956249999999998,0.026750693852081894,1593.0,7.0,1600
0,650,0.014385323971509933,3.012845277786255,0.04249588405713439,1.0,0.0,0.9906249999999999,0.04249588405713439,1585.0,15.0,1600
0,700,0.016453199088573456,2.655526876449585,0.04614277567714451,1.0,0.0555555559694767,0.9893749999999998,0.04614277567714451,1582.0,18.0,1600
0,750,0.01554185152053833,2.369048833847046,0.03466409221291541,1.0,0.0,0.9918750000000001,0.03466409221291541,1587.0,13.0,1600
0,800,0.017275527119636536,2.312718391418457,0.04166460659354925,1.0,0.0,0.989375,0.04166460659354925,1583.0,17.0,1600
0,850,0.013504920527338982,2.43481183052063,0.030151405464857808,1.0,0.0,0.9931249999999997,0.030151405464857808,1589.0,11.0,1600
0,900,0.015719464048743248,2.213762044906616,0.03495233699679375,1.0,0.0,0.99125,0.03495233699679375,1586.0,14.0,1600
0,950,0.017357798293232918,2.200835704803467,0.039192579425871364,1.0,0.0,0.9899999999999999,0.039192579425871364,1584.0,16.0,1600
0,1000,0.01828482374548912,2.1473636627197266,0.043567628860473634,1.0,0.0,0.9881250000000001,0.043567628860473634,1581.0,19.0,1600
0,1050,0.017223872244358063,2.195965051651001,0.03220272038131951,1.0,0.09090909361839294,0.9937499999999998,0.03220272038131951,1589.0,11.0,1600
0,1100,0.016803044825792313,1.8671188354492188,0.032993304319679714,1.0,0.0,0.9912500000000002,0.032993304319679714,1586.0,14.0,1600
0,1150,0.01895281672477722,1.8521335124969482,0.04415904471650719,1.0,0.1363636553287506,0.988125,0.04415904471650719,1578.0,22.0,1600
0,1200,0.017824221402406693,1.6985816955566406,0.03148037640377878,1.0,0.0,0.991875,0.03148037640377878,1587.0,13.0,1600
0,1250,0.022161126136779785,1.7850239276885986,0.04309511931613085,1.0,0.05263157933950424,0.98875,0.04309511931613085,1581.0,19.0,1600
0,1300,0.021973516792058945,1.8623557090759277,0.04037733355537054,1.0,0.0,0.99,0.04037733355537054,1584.0,16.0,1600
0,1350,0.022995062172412872,1.3979982137680054,0.0419013525918126,1.0,0.0,0.98625,0.0419013525918126,1578.0,22.0,1600
0,1400,0.0223913062363863,1.9924209117889404,0.04578541468828915,1.0,0.0,0.9881250000000001,0.04578541468828915,1581.0,19.0,1600
0,1450,0.023435445502400398,1.8686619997024536,0.045347510054707524,1.0,0.0,0.9881250000000003,0.045347510054707524,1581.0,19.0,1600
0,1500,0.023217681795358658,1.7155808210372925,0.041199040263891214,1.0,0.1764705926179886,0.9912499999999996,0.041199040263891214,1583.0,17.0,1600
0,1550,0.02599596045911312,1.7420018911361694,0.04208351604640485,1.0,0.0,0.9906249999999999,0.04208351604640485,1585.0,15.0,1600
0,1563,0.027094563469290733,2.745051860809326,0.05434225409065272,1.0,0.0,0.9899749373433582,0.05434225409065272,395.0,4.0,399
1,50,0.02570554055273533,1.503363847732544,0.03771151416003703,1.0,0.07692307978868484,0.9925,0.03771151416003703,1587.0,13.0,1600
1,100,0.029565906152129173,1.720819354057312,0.0485925057157874,1.0,0.0,0.9887499999999999,0.0485925057157874,1582.0,18.0,1600
1,150,0.02741280570626259,1.8602992296218872,0.04459611199796199,1.0,0.0,0.990625,0.04459611199796199,1585.0,15.0,1600
