epoch,batch,loss_group:0,loss_group:1,loss_avg,acc_group:0,acc_group:1,acc_avg,objective,count_group:0,count_group:1,count
0,50,0.11666519939899445,2.8080990314483643,0.16208315878175203,0.9612206220626831,0.0,0.945,0.16208315878175203,1573.0,27.0,1600
0,100,0.02030659094452858,3.169769287109375,0.05967487354762851,0.9993671178817749,0.05000000074505806,0.9875,0.05967487354762851,1580.0,20.0,1600
0,150,0.013434591703116894,3.545757532119751,0.03330390121787787,1.0,0.0,0.9943749999999997,0.03330390121787787,1591.0,9.0,1600
0,200,0.01913522556424141,3.9818177223205566,0.06371539741754528,1.0,0.0,0.9887499999999999,0.06371539741754528,1582.0,18.0,1600
0,250,0.016290156170725822,3.8559577465057373,0.06428599597886206,1.0,0.0,0.9874999999999999,0.06428599597886206,1580.0,20.0,1600
0,300,0.017231948673725128,3.5723114013671875,0.043895044978708005,1.0,0.0833333358168602,0.9931250000000001,0.043895044978708005,1588.0,12.0,1600
0,350,0.01406341977417469,3.09767746925354,0.042972292946651565,1.0,0.06666667014360428,0.99125,0.042972292946651565,1585.0,15.0,1600
0,400,0.014307712204754353,3.4741811752319336,0.04458159779198469,1.0,0.0,0.99125,0.04458159779198469,1586.0,14.0,1600
0,450,0.014378071762621403,2.748147964477539,0.04513297954574227,1.0,0.0,0.98875,0.04513297954574227,1582.0,18.0,1600
0,500,0.014023007825016975,2.9796109199523926,0.03626491662114859,1.0,0.0,0.9925,0.03626491662114859,1588.0,12.0,1600
0,550,0.019758546724915504,2.836407423019409,0.05496666125953198,1.0,0.0,0.9874999999999998,0.05496666125953198,1580.0,20.0,1600
0,600,0.015653278678655624,2.5925166606903076,0.04142190584912895,1.0,0.0,0.9900000000000001,0.04142190584912895,1584.0,16.0,1600
0,650,0.014318440109491348,2.6680729389190674,0.03422159533947706,1.0,0.0833333358168602,0.9931250000000001,0.03422159533947706,1588.0,12.0,1600
0,700,0.015281479805707932,2.4606337547302246,0.0320932775735855,1.0,0.09090909361839294,0.9937499999999999,0.0320932775735855,1589.0,11.0,1600
0,750,0.013471049256622791,2.4543607234954834,0.033303280575200905,1.0,0.0,0.9918749999999998,0.033303280575200905,1587.0,13.0,1600
0,800,0.01453650463372469,1.8164167404174805,0.03368148211389779,1.0,0.11764706671237946,0.9906250000000001,0.03368148211389779,1583.0,17.0,1600
0,850,0.017509281635284424,2.226966142654419,0.03960384408012032,1.0,0.125,0.9912499999999996,0.03960384408012032,1584.0,16.0,1600
0,900,0.014948302879929543,2.117388963699341,0.03465868569910526,0.9993690848350525,0.0,0.9900000000000001,0.03465868569910526,1585.0,15.0,1600
0,950,0.01913893222808838,1.7400377988815308,0.03957460759207605,1.0,0.31578949093818665,0.991875,0.03957460759207605,1581.0,19.0,1600
0,1000,0.015612699091434479,1.6985247135162354,0.029286357071250685,1.0,0.07692307978868484,0.9924999999999998,0.029286357071250685,1587.0,13.0,1600
0,1050,0.018283359706401825,1.7085388898849487,0.03518591621890664,1.0,0.0625,0.9906249999999999,0.03518591621890664,1584.0,16.0,1600
0,1100,0.015384561382234097,1.7505992650985718,0.02731416266411542,1.0,0.09090909361839294,0.9937500000000001,0.02731416266411542,1589.0,11.0,1600
0,1150,0.017738495022058487,1.8554006814956665,0.040709268208593115,1.0,0.05000000074505806,0.9881249999999998,0.040709268208593115,1580.0,20.0,1600
0,1200,0.01886163465678692,1.903940200805664,0.03889059323817491,1.0,0.23529411852359772,0.9918749999999997,0.03889059323817491,1583.0,17.0,1600
0,1250,0.019219601526856422,1.97771155834198,0.037580456696450694,1.0,0.06666667014360428,0.9912499999999997,0.037580456696450694,1585.0,15.0,1600
0,1300,0.02083643525838852,1.4171292781829834,0.03392668113112449,1.0,0.0,0.9906250000000002,0.03392668113112449,1585.0,15.0,1600
0,1350,0.01964469999074936,2.2114555835723877,0.03334352036938071,1.0,0.0,0.9937500000000001,0.03334352036938071,1590.0,10.0,1600
0,1400,0.024466389790177345,1.658155918121338,0.04692961756139992,1.0,0.09090909361839294,0.9875,0.04692961756139992,1578.0,22.0,1600
0,1450,0.022311188280582428,1.433693766593933,0.037307127676904195,1.0,0.1764705926179886,0.9912500000000002,0.037307127676904195,1583.0,17.0,1600
0,1500,0.024808915331959724,2.0517735481262207,0.041278004609048374,1.0,0.1538461595773697,0.9931250000000001,0.041278004609048374,1587.0,13.0,1600
0,1550,0.02743535488843918,1.6616559028625488,0.04275616958737373,1.0,0.20000000298023224,0.9925,0.04275616958737373,1585.0,15.0,1600
0,1563,0.0244316253811121,1.2461351156234741,0.0458650206190004,1.0,0.1428571492433548,0.9849624060150375,0.0458650206190004,392.0,7.0,399
1,50,0.023937484249472618,1.2071946859359741,0.03355145487934352,1.0,0.0,0.9918749999999998,0.03355145487934352,1587.0,13.0,1600
