epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_avg,objective,weight_group:0,weight_group:1,weight_group:2,count_group:0,count_group:1,count_group:2,count
0,8,0.8675742745399475,0.823244571685791,0.7922768592834473,0.8271044201850891,0.4670846164226532,0.515759289264679,0.5331325531005859,0.5060000004768371,0.8288808631896972,0.3335719108581543,0.3331875503063202,0.3332059681415558,319.0,349.0,332.0,1000
1,8,0.6845346689224243,0.6053981184959412,0.5774260759353638,0.6221241164207458,0.5884146094322205,0.6403508186340332,0.7242423892021179,0.6510000004768371,0.6225301704406738,0.33505821228027344,0.3328574597835541,0.33207231760025024,328.0,342.0,330.0,1000
2,8,0.6123415231704712,0.47139930725097656,0.5056139826774597,0.5272963354587555,0.6455695629119873,0.8011363744735718,0.7981927990913391,0.7510000042915345,0.5305593528747559,0.33698225021362305,0.33175987005233765,0.3312525451183319,316.0,352.0,332.0,1000
3,8,0.5225993394851685,0.4055043160915375,0.42534491419792175,0.44890084600448604,0.7603833675384521,0.8847262263298035,0.8676471710205078,0.8400000004768372,0.4518046865463257,0.33908340334892273,0.3306002616882324,0.33037951588630676,313.0,347.0,340.0,1000
4,8,0.511505126953125,0.34477412700653076,0.3865165114402771,0.41448678231239316,0.7366864681243896,0.9415205121040344,0.9249999523162842,0.8670000052452087,0.4154070842266083,0.34139448404312134,0.32889431715011597,0.3296350836753845,338.0,342.0,320.0,1000
5,8,0.5065450072288513,0.35040003061294556,0.358405202627182,0.40444142794609067,0.7926828265190125,0.9749215841293335,0.9773371815681458,0.9160000052452089,0.4059889032840729,0.34380778670310974,0.3273885250091553,0.3287411630153656,328.0,319.0,353.0,1000
6,8,0.49160727858543396,0.29437658190727234,0.32282981276512146,0.3729372544288635,0.7806267142295837,0.9813084602355957,0.9786585569381714,0.9100000014305114,0.37250674605369566,0.347025990486145,0.3255004286766052,0.32749783992767334,351.0,321.0,328.0,1000
7,8,0.522235095500946,0.29411888122558594,0.3155100643634796,0.3804484460353852,0.754335343837738,0.9707791209220886,0.9653178453445435,0.8940000033378602,0.37933656477928157,0.3508155941963196,0.32323700189590454,0.3259445130825043,346.0,308.0,346.0,1000
8,8,0.6104605197906494,0.29288771748542786,0.318390816450119,0.41216213870048524,0.7048709988594055,0.981249988079071,0.9909365177154541,0.8880000038146972,0.4119450283050537,0.35576683282852173,0.3205379843711853,0.3237786591053009,349.0,320.0,331.0,1000
9,8,0.5149267315864563,0.278691828250885,0.2927514314651489,0.3663287320137024,0.7818697094917297,0.9942029714584351,1.0,0.9210000014305115,0.36750831699371334,0.3601396381855011,0.3182333707809448,0.32166650891304016,353.0,345.0,302.0,1000
10,8,0.5438610315322876,0.2839956283569336,0.297999769449234,0.3755178503990173,0.7731342911720276,0.9797688126564026,1.0,0.9170000042915344,0.3810196492671966,0.3649430572986603,0.3154636025428772,0.31950506567955017,335.0,346.0,319.0,1000
11,8,0.5244748592376709,0.2533518373966217,0.28371402621269226,0.3564576132297516,0.7696793079376221,0.9969136714935303,1.0,0.9200000014305114,0.36206238079071046,0.3692702353000641,0.31329718232154846,0.31760749220848083,343.0,324.0,333.0,1000
12,8,0.5219916701316833,0.2715468108654022,0.28588220477104187,0.3574073033332825,0.7901234030723572,0.9942363500595093,1.0,0.930000002861023,0.368490984916687,0.3736256957054138,0.3107869327068329,0.3156436085700989,324.0,347.0,329.0,1000
13,8,0.5369508266448975,0.24951912462711334,0.2660520076751709,0.35314436912536623,0.7894737124443054,1.0,1.0,0.9280000042915343,0.36293142652511595,0.3785613775253296,0.3079891502857208,0.31334051489830017,342.0,336.0,322.0,1000
14,8,0.5815496444702148,0.25310850143432617,0.26907074451446533,0.36901277804374705,0.7715133428573608,0.9970238208770752,1.0,0.9220000042915345,0.38461170029640196,0.3845670521259308,0.30500638484954834,0.310596227645874,337.0,336.0,327.0,1000
15,8,0.48137056827545166,0.24032485485076904,0.2827673554420471,0.3331223645210266,0.8142414689064026,1.0,0.9971591234207153,0.9390000028610229,0.34686165070533753,0.3894507586956024,0.3020508587360382,0.3085639774799347,323.0,325.0,352.0,1000
16,8,0.48041146993637085,0.26637032628059387,0.28312766551971436,0.3439650967121125,0.8160237073898315,0.9940652847290039,1.0,0.9360000019073486,0.3564356608390808,0.39355236291885376,0.29974740743637085,0.30658963322639465,337.0,337.0,326.0,1000
17,8,0.5232146978378296,0.2193358838558197,0.2598576247692108,0.3395923101902008,0.7881356477737427,1.0,0.9968051314353943,0.9240000066757201,0.35273119926452634,0.39830994606018066,0.2968459129333496,0.30475538969039917,354.0,333.0,313.0,1000
18,8,0.45403099060058594,0.26018548011779785,0.25495877861976624,0.3255207705497742,0.8208093047142029,0.9968944191932678,0.9969879388809204,0.9360000047683716,0.34159758663177486,0.4027314782142639,0.2945600748062134,0.3026648759841919,346.0,322.0,332.0,1000
