epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_avg,acc_group:0,acc_group:1,acc_group:2,acc_avg,objective,alpha_group:0,alpha_group:1,alpha_group:2,count_group:0,count_group:1,count_group:2,count
0,8,0.7565643191337585,0.833541750907898,0.7826170921325684,0.7908709945678711,0.5384615063667297,0.42686569690704346,0.49235469102859497,0.48600000190734854,0.7958712525367736,0.3270072937011719,0.3413841128349304,0.3311088979244232,338.0,335.0,327.0,1000
1,8,0.6751140356063843,0.5799117088317871,0.6516596078872681,0.6357613325119018,0.5914285182952881,0.6428571939468384,0.5286624431610107,0.5890000028610228,0.6324763855934145,0.31742140650749207,0.3552238643169403,0.32724958658218384,350.0,336.0,314.0,1000
2,8,0.6628826260566711,0.4841451346874237,0.5684252977371216,0.5729143848419191,0.6114285588264465,0.8761062026023865,0.6623793840408325,0.7170000047683716,0.5668206756114958,0.30733388662338257,0.36561119556427,0.3269475996494293,350.0,339.0,311.0,1000
3,8,0.6450718641281128,0.4398439824581146,0.5087769031524658,0.5323051071166993,0.6676557660102844,0.9446154236793518,0.8964496850967407,0.8350000023841859,0.5209555168151856,0.2986566126346588,0.3761690557003021,0.32519030570983887,337.0,325.0,338.0,1000
4,8,0.6938278079032898,0.4121148884296417,0.48097389936447144,0.5419081335067749,0.6214098930358887,0.95652174949646,0.8993710279464722,0.8100000019073486,0.514341424703598,0.2877618074417114,0.3872709274291992,0.325199693441391,383.0,299.0,318.0,1000
5,8,0.679589033126831,0.3854951858520508,0.4694842994213104,0.5123223042488098,0.6289854645729065,0.9745041728019714,0.8907284736633301,0.8300000052452088,0.49401234483718875,0.277896910905838,0.3976495862007141,0.32455146312713623,345.0,353.0,302.0,1000
6,8,0.7096580862998962,0.38139480352401733,0.45681795477867126,0.5235498933792114,0.5910363793373108,0.9615384936332703,0.9033232927322388,0.8100000057220459,0.49563553380966185,0.2698792517185211,0.4070565700531006,0.3232007622718811,357.0,312.0,331.0,1000
7,8,0.7378700971603394,0.3642927408218384,0.4650801122188568,0.5161365323066711,0.5904761552810669,0.9624277353286743,0.8702064752578735,0.8140000042915345,0.4949513397216797,0.2627350687980652,0.4145999252796173,0.32263851165771484,315.0,346.0,339.0,1000
8,8,0.6541105508804321,0.3873172104358673,0.4541826844215393,0.49982574367523197,0.6401180624961853,0.9516616463661194,0.8939393758773804,0.82700000333786,0.4761983060836793,0.25654369592666626,0.4226459562778473,0.3207817077636719,339.0,331.0,330.0,1000
9,8,0.7412365078926086,0.356770396232605,0.4433509111404419,0.5043151316642761,0.5954692363739014,0.961002767086029,0.8855422139167786,0.823000006198883,0.4812413992881775,0.2504064738750458,0.4302242398262024,0.31939083337783813,309.0,359.0,332.0,1000
