epoch,batch,loss_group:0,loss_group:1,loss_avg,acc_group:0,acc_group:1,acc_avg,objective,alpha_group:0,alpha_group:1,count_group:0,count_group:1,count
0,50,0.50010085105896,0.44675201177597046,0.47239291906356806,0.7373211979866028,0.8014439940452576,0.7706250000000001,0.4693990960717199,0.4798853397369385,0.5201144814491272,769.0,831.0,1600
0,100,0.1799660623073578,0.14477159082889557,0.16243483588099478,0.9315070509910583,0.9623587727546692,0.9468750000000001,0.16184129677712916,0.4799020290374756,0.5200983881950378,803.0,797.0,1600
0,150,0.09596409648656845,0.06803950667381287,0.08217633359134198,0.9716048240661621,0.98860764503479,0.9800000000000002,0.08162278093397617,0.47997674345970154,0.5200228691101074,810.0,790.0,1600
0,200,0.08177553862333298,0.062096647918224335,0.07196068335324525,0.9738154411315918,0.9862154722213745,0.98,0.07210082085803149,0.48009181022644043,0.5199042558670044,802.0,798.0,1600
0,250,0.08034875988960266,0.05832282453775406,0.06917060572654007,0.9733505249023438,0.9889161586761475,0.9812500000000002,0.07008216232061386,0.48019811511039734,0.5198013186454773,788.0,812.0,1600
0,300,0.06699370592832565,0.04924821853637695,0.05817641928791998,0.9763975739479065,0.9924527406692505,0.984375,0.05725489739328622,0.48031166195869446,0.5196893811225891,805.0,795.0,1600
0,350,0.06053530052304268,0.033092886209487915,0.04667687384411693,0.9760100841522217,0.993811845779419,0.9849999999999999,0.047827523741871096,0.4804134964942932,0.5195886492729187,792.0,808.0,1600
0,400,0.036262959241867065,0.030942583456635475,0.0335927961114794,0.9899622201919556,0.9950186014175415,0.9924999999999999,0.03319587252102794,0.48049190640449524,0.5195088982582092,797.0,803.0,1600
0,450,0.03627825528383255,0.020401878282427788,0.028052308345213522,0.9909209609031677,1.0,0.995625,0.027365507856011387,0.48055654764175415,0.5194427371025085,771.0,829.0,1600
0,500,0.024810155853629112,0.02098955772817135,0.022971493853256104,0.993975818157196,0.997402548789978,0.995625,0.02244657592847943,0.4805905520915985,0.5194088816642761,830.0,770.0,1600
0,550,0.026672648265957832,0.01897493377327919,0.02290076844394207,0.9938724637031555,1.0,0.9968750000000001,0.022196646742522714,0.48061200976371765,0.519386887550354,816.0,784.0,1600
0,600,0.02585861273109913,0.020483525469899178,0.0231139579322189,0.9923372268676758,0.9975519180297852,0.9949999999999999,0.02291536551900207,0.4806313216686249,0.5193696618080139,783.0,817.0,1600
0,650,0.035638824105262756,0.020342672243714333,0.028191511323675502,0.9902558922767639,0.9987163543701172,0.9943749999999999,0.027136667491868136,0.4806860089302063,0.5193147659301758,821.0,779.0,1600
0,700,0.021807851269841194,0.01810869760811329,0.019921286040917023,0.9974490404129028,0.9975489974021912,0.9975000000000003,0.01982040085829794,0.4807074964046478,0.5192926526069641,784.0,816.0,1600
0,750,0.026051633059978485,0.02081398479640484,0.02346227032132446,0.9962917566299438,1.0,0.9981249999999999,0.023674957873299707,0.48072630167007446,0.5192732214927673,809.0,791.0,1600
0,800,0.0336257666349411,0.021093199029564857,0.02720282734371721,0.9948718547821045,0.997560977935791,0.9962500000000001,0.026796848997473713,0.48076725006103516,0.5192330479621887,780.0,820.0,1600
0,850,0.03350063040852547,0.02803054451942444,0.030813461132347588,0.987714946269989,0.9974555373191833,0.9924999999999997,0.031164948884397733,0.4807964861392975,0.5192024111747742,814.0,786.0,1600
0,900,0.024871155619621277,0.01758480817079544,0.02130539678037166,0.996327817440033,0.9987229108810425,0.9974999999999998,0.02024160113185643,0.48083093762397766,0.5191687345504761,817.0,783.0,1600
0,950,0.023849479854106903,0.018666747957468033,0.021264592139050364,0.9950125813484192,1.0,0.9975,0.021060888264328233,0.480851948261261,0.5191483497619629,802.0,798.0,1600
0,1000,0.029109761118888855,0.021093502640724182,0.024991403445601457,0.9948586821556091,0.9975669384002686,0.9962500000000001,0.023611857071518888,0.4808826446533203,0.5191171765327454,778.0,822.0,1600
0,1050,0.02186988666653633,0.017521729692816734,0.019665914466604595,0.9987326264381409,1.0,0.9993750000000002,0.019839748367667186,0.48088550567626953,0.5191143751144409,789.0,811.0,1600
0,1100,0.025592846795916557,0.01950174756348133,0.022600593045353893,0.9963146448135376,1.0,0.9981249999999998,0.022282788567245,0.48090529441833496,0.5190949440002441,814.0,786.0,1600
0,1150,0.023224089294672012,0.01938462071120739,0.02132354767993092,0.9950495362281799,1.0,0.9974999999999998,0.021127377226948737,0.48091834783554077,0.5190818905830383,808.0,792.0,1600
0,1200,0.03346032276749611,0.025463562458753586,0.029411958977580067,0.9936708807945251,1.0,0.996875,0.028333645388484003,0.48094242811203003,0.5190576314926147,790.0,810.0,1600
0,1250,0.02136499434709549,0.018121186643838882,0.01972484271973371,0.9987357258796692,1.0,0.9993750000000001,0.01943124126642942,0.48095616698265076,0.5190438628196716,791.0,809.0,1600
0,1300,0.02474413812160492,0.022610042244195938,0.023626406136900185,0.9986876845359802,0.9976133704185486,0.998125,0.023697266243398185,0.48096024990081787,0.5190395712852478,762.0,838.0,1600
0,1350,0.03212331235408783,0.02484375797212124,0.028565436899662015,0.9926648736000061,1.0,0.9962500000000001,0.028724801968783135,0.48097163438796997,0.5190287828445435,818.0,782.0,1600
0,1400,0.05569890886545181,0.039330244064331055,0.04759642310440539,0.9863861203193665,0.9936867356300354,0.99,0.04629296161234379,0.4810294210910797,0.518971860408783,808.0,792.0,1600
0,1450,0.03334266319870949,0.028606075793504715,0.03091220419853926,0.9961488842964172,1.0,0.9981249999999998,0.030318802446126936,0.4810655117034912,0.5189350247383118,779.0,821.0,1600
